Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,CG,ShO,TBF,H,ER,HR,BB,IBB,HBP,SO,QS,AVG,WHIP,ERA-,FIP-,K%,BB%,SIERA,K-BB%,WPA,Clutch,EV,Barrel%,HardHit%,K/BB,Contact% (sc),O-Swing% (mlb),NameASCII,PlayerId,MLBAMID
"Sam Aldegheri","LAA",1,0,0,2,1,5.2,3.176470944625736,4.764706416938604,1.588235472312868,0.25,0.78947368,0.19047619,0.083333333,92.37894984654018,4.764706416938604,7.924349098163752,6.253580472213627,6.932885786311909,-0.03934558853507042,0,0,26,6,3,1,3,0,0,2,0,0.2608695652173913,1.588235472312868,114.78884752964716,150.26214893261945,0.07692308,0.11538462,7.11347324594003,-0.03846154,-0.0074299536645412445,-0.03491974820032808,90.64762079148065,0.14285714,0.38095238,0.66666667,0.82978723,0.25454545,"Sam Aldegheri",26443,691951
"Chase Petty","CIN",0,0,0,2,2,10.2,1.687500100582844,2.531250150874266,1.687500100582844,0.21621621621621623,0.625,0.282051282,0.117647058,96.69626336348684,5.9062503520399545,7.596944088905111,6.264609717577708,6.064920158143975,-0.05750719830393791,0,0,45,10,7,2,3,0,1,2,0,0.24390243902439024,1.2187500726431653,139.44880000222992,147.52558287067475,0.04444444,0.06666667,6.485161179358951,-0.02222222,-0.13248798251152039,-0.2281724885332391,87.33589993990384,0.07692308,0.41025641,0.66666667,0.85915493,0.28985507,"Chase Petty",30170,695534
"Kyle Freeland","COL",1,6,0,9,9,42.1,8.291338831723996,2.9763780421573323,2.551181178991999,0.36363636363636365,0.64308682,0.38028169,0.218181818,91.43043571206468,8.07874040014133,5.7621683268695225,6.26608600132789,4.405292242954892,-0.3051236867904663,0,0,202,60,38,12,14,0,5,39,1,0.32786885245901637,1.7480315485685918,175.93406035257854,147.26351556697253,0.19306931,0.06930693,4.187650659890407,0.12376238,-1.3933519124984741,-0.24888543054715484,90.33900570700355,0.0625,0.43055556,2.78571429,0.79069767,0.34108527,"Kyle Freeland",16256,607536
"Simeon Woods Richardson","MIN",0,6,0,11,9,45,4.4,4.4,1.8,0.3269230769230769,0.6022409,0.366459627,0.126760563,93.12022481162167,7.2,5.959247266175791,6.299331749810113,5.914715343713761,-0.4690361563116312,0,0,211,60,36,9,22,0,2,22,1,0.32085561497326204,1.8222222222222222,174.17988723343473,153.35308145776006,0.1042654,0.1042654,5.851637235722459,0,-2.0138700902462006,-0.6540034418098193,90.72484593361801,0.09090909,0.44848485,1,0.84195402,0.22303922,"Simeon Woods Richardson",24494,680573
"Braxton Garrett","MIA",0,1,0,2,2,4.1,10.384616146426286,16.615385834282055,0,0.4666666666666667,0.53333333,0.466666666,0,91.83901030441811,14.538462604996798,6.373164489840317,6.307878995364957,8.252040255064651,-0.04164877161383629,0,0,28,7,7,0,8,0,0,5,0,0.35,3.4615387154754282,355.3234490274036,155.9303921334248,0.17857143,0.28571429,7.99272441396711,-0.10714286,-0.35067397356033325,0.054466824742314374,85.56428745814732,0.13333333,0.26666667,0.625,0.78431373,0.18666667,"Braxton Garrett",21844,666129
"Erick Fedde","CHW",0,5,0,10,7,49.1,5.6554056604993646,3.648648813225396,2.1891892879352377,0.2631578947368421,0.71678322,0.36196319,0.164383561,93.52626582554409,5.472973219838094,4.698309286461411,6.320352917121577,5.235903431388541,-0.5090425759553909,0,0,217,52,30,12,20,0,2,31,1,0.26666666666666666,1.4594595252901585,133.05952413650274,149.61631823737977,0.14285714,0.0921659,5.0822866150884245,0.05069124,-0.9350641369819641,0.09455103042635105,89.15061969521605,0.09756098,0.39634146,1.55,0.84340659,0.24078091,"Erick Fedde",17425,607200
"Julian Fernández","WSN",0,0,0,3,0,4,6.75,4.5,2.25,0.16666666666666666,0.55555556,0.25,0.111111111,96.60911923363095,2.25,3.5969736175149536,6.327109527587891,6.236371342837811,-0.04811393842101097,0,0,18,3,1,1,2,0,0,3,0,0.1875,1.25,55.74406802057131,155.90067372190435,0.16666667,0.11111111,5.529813472950684,0.05555556,-0.006998001132160425,0.02230940028686631,91.15000406901042,0.07692308,0.53846154,1.5,0.72413793,0.2195122,"Julian Fernandez",18341,642759
"Jose Franco","CIN",0,0,0,9,0,16.2,7.020000267791758,7.560000288391124,1.620000061798098,0.30612244897959184,0.75539568,0.326923076,0.125,95.22270542940647,5.40000020599366,5.184039308862212,6.377109653472905,6.0590372030993525,-0.23900462687015533,0,0,79,18,10,3,14,0,0,13,0,0.27692307692307694,1.9200000732421902,127.49604298055601,150.16992862998492,0.16455696,0.17721519,5.804336746189285,-0.01265823,0.14906001091003418,0.7132097304787928,87.262001953125,0.11538462,0.34615385,0.92857143,0.80291971,0.2392638,"Jose Franco",27014,683742
"Justin Topa","MIN",0,1,2,23,0,19,5.6842128087948485,5.210528408061944,1.894737602931616,0.359375,0.62874251,0.544117647,0.19047619,,8.052634812459369,5.9330049010543195,6.445531932799653,5.260607436417693,-0.4845699369907379,0,0,92,27,17,4,11,0,1,12,0,0.3375,2.000000803094484,194.80653105086162,156.91885697881463,0.13043478,0.11956522,4.932898640347439,0.01086957,-0.4150993227958679,0.17900690563354904,91.23636511600378,0.08823529,0.45588235,1.09090909,0.87820513,0.22994652,"Justin Topa",15145,623437
"Jameson Taillon","CHC",2,4,0,10,10,55.1,7.6445784889262205,2.9277109106525954,2.7650603045052287,0.2348993288590604,0.80912863,0.357575757,0.204819277,91.81356336805555,5.204819396715725,5.225873618810092,6.456627677538727,4.568826274042342,-0.7454978823661804,0,0,233,52,32,17,18,1,2,47,3,0.24413145539906103,1.265060270035072,131.292578181539,162.35258223459329,0.20171674,0.07725322,4.315032893490135,0.12446352,-0.4845838248729706,0.4699735603644035,88.07091027462121,0.14457831,0.37951807,2.61111111,0.76122931,0.30371901,"Jameson Taillon",11674,592791
"Nick Lodolo","CIN",1,1,0,4,4,21,7.714285714285714,3.857142857142857,2.142857142857143,0.2727272727272727,0.77777778,0.440677966,0.25,94.39403748244382,5.571428571428571,6.351194650526558,6.458061908540271,4.700077491714842,-0.21018671989440918,0,0,92,20,13,5,9,0,5,18,1,0.2564102564102564,1.380952380952381,131.54353139052247,152.0727364021903,0.19565217,0.09782609,4.4215999592506305,0.09782609,-0.1871260404586792,0.19417533581096094,89.18771415844299,0.15,0.4,2,0.75882353,0.32682927,"Nick Lodolo",26378,666157
"Jacob Lopez","ATH",4,2,0,11,9,48.2,6.472602824284316,5.732876787223251,2.034246601917928,0.2875816993464052,0.76487252,0.314814814,0.135802469,90.86690439230456,5.732876787223251,3.854735761187651,6.488068476258356,5.886700496121184,-0.368252195417881,0,0,230,55,31,11,31,0,0,35,0,0.27638190954773867,1.767123310756988,135.91538641109136,155.39662979114416,0.15217391,0.13478261,5.723784695406554,0.01739131,-1.0185978412628174,0.04135157095846709,85.29135923032408,0.04878049,0.31097561,1.12903226,0.82512315,0.2484472,"Jacob Lopez",25098,682052
"Trevor Richards","- - -",0,0,0,8,0,12,9.750000774860444,3.7500002980232474,3.000000238418598,0.2903225806451613,0.64516129,0.228571428,0.181818181,92.31679377480158,7.500000596046495,3.0481854533648636,6.4937764657868495,4.734656323595587,-0.04546579718589783,0,0,53,13,10,4,5,0,0,13,0,0.2708333333333333,1.500000119209299,182.38800594859143,154.47330299067426,0.24528302,0.09433962,4.000395961336649,0.1509434,-0.044233972672373056,0.0418805835877437,90.49428362165179,0.05714286,0.28571429,2.6,0.81904762,0.3271028,"Trevor Richards",19309,670950
"J.P. France","HOU",0,0,0,3,0,6.2,5.40000051498418,6.750000643730225,1.350000128746045,0.25,0.56603774,0.476190476,0.111111111,92.51968149038461,8.10000077247627,7.85492918566301,6.527109856605562,6.472666940563433,-0.09867582470178604,0,0,31,6,6,1,5,0,1,4,0,0.24,1.6500001573562773,198.57201574704015,159.6418348600775,0.12903226,0.16129032,5.890131413743221,-0.03225806,-0.05639597773551941,-0.06882275607887034,89.87619163876488,0.14285714,0.42857143,0.8,0.86792453,0.21052632,"J.P. France",21212,641585
"Brady Singer","CIN",2,4,0,10,10,46,6.6521739130434785,2.347826086956522,2.739130434782609,0.33986928104575165,0.78175896,0.397590361,0.225806451,90.59650530133929,6.260869565217392,6.0846934627679925,6.533631266718325,4.469614189863205,-0.4293498992919922,0,0,216,66,32,14,12,0,3,34,2,0.3283582089552239,1.6956521739130435,147.82149346894838,153.84901751952432,0.15740741,0.05555556,4.4556097621135535,0.10185185,-1.107666015625,0.6391817026468252,91.74259138695987,0.1257485,0.44311377,2.83333333,0.79569892,0.27713626,"Brady Singer",25377,663903
"Eric Lauer","- - -",2,5,0,9,7,42.1,6.377952947479997,3.6141733369053317,2.551181178991999,0.24,0.73459716,0.253731343,0.166666666,90.62041375095859,5.9527560843146645,5.856096074427423,6.549550576771445,5.25261458713817,-0.5617222562432289,0,0,184,42,28,12,17,0,0,30,1,0.25149700598802394,1.3937008292641475,146.05352825026173,157.2250678995117,0.16304348,0.0923913,5.17537949727797,0.07065217,-1.1320879459381104,-0.96034298531171,89.66044685022155,0.10948905,0.40145985,1.76470588,0.85386819,0.31853786,"Eric Lauer",19316,641778
"Germán Márquez","SDP",3,2,0,6,6,29.2,5.764045067348803,3.6404495162202966,2.4269663441468645,0.26136363636363635,0.76219512,0.326315789,0.173913043,94.22753341763006,5.764045067348803,5.617292554303133,6.616435446135402,5.287986631171132,-0.40718573331832886,0,0,128,31,19,8,12,0,1,19,0,0.26956521739130435,1.449438233309933,148.3591029670535,165.04036581848055,0.1484375,0.09375,5.239279456301529,0.0546875,-0.39737993478775024,0.10393526418888543,89.11789679276316,0.10416667,0.45833333,1.58333333,0.82051282,0.24,"German Marquez",15038,608566
"Zack Littell","WSN",4,4,0,11,7,53.1,5.062500301748532,2.8687501709908347,2.531250150874266,0.2441860465116279,0.68518519,0.335135135,0.159574468,91.67889193830818,5.231250311806817,6.5700495405226045,6.6208597388118635,5.439364757001712,-0.8273154944181442,0,0,235,57,31,15,17,0,1,30,0,0.2626728110599078,1.3875000827014496,129.60496587288625,163.12540071698535,0.12765957,0.07234043,5.192858511260945,0.05531915,-0.8421299420297146,0.6215812097101402,92.95567461993244,0.12299465,0.47058824,1.76470588,0.87562189,0.25598086,"Zack Littell",15823,641793
"Christian Roa","HOU",0,1,0,7,0,8.2,6.230771059115794,7.269232902301759,1.0384618431859656,0.34615384615384615,0.80645161,0.333333333,0.076923076,96.06002604166666,5.1923092159298285,7.642719557118853,6.6540336541173275,7.260208375492125,-0.15026907622814178,0,0,43,10,5,1,7,0,3,6,0,0.30303030303030304,1.9615390371290462,127.28977889639333,162.75175100134106,0.13953488,0.1627907,5.925259050164854,-0.02325581,-0.12405601888895035,-0.07707380868688946,91.7555519386574,0.07407407,0.62962963,0.85714286,0.8125,0.19354839,"Christian Roa",27662,685005
"Andrew Hoffmann","ARI",1,0,0,8,0,11.2,9.257144118328656,6.171429412219104,2.314286029582164,0.37142857142857144,0.625,0.314285714,0.2,94.59811580882354,7.714286765273879,4.597022902345354,6.677110018049035,5.1395451315723975,-0.2139027863740921,0,0,59,16,10,3,8,0,1,12,0,0.32,2.057143137406368,189.20944303182847,170.92672865420272,0.20338983,0.13559322,4.619659360883045,0.06779661,-0.13879399001598358,-0.3150373267706982,89.88571428571429,0.07894737,0.42105263,1.5,0.84269663,0.16239316,"Andrew Hoffmann",29633,694851
"Dylan Moore","PHI",0,0,0,2,0,1.2,0,5.400002059937309,0,0.16666666666666666,0.66666667,0.666666666,0,68.56129760742188,5.400002059937309,6.093597457642301,6.6771109008794305,7.519581039656263,-0.013704237528145313,0,0,8,1,1,0,1,0,1,0,0,0.16666666666666666,1.2000004577638466,131.6250676415279,162.1566895091741,0,0.125,5.94137943816185,-0.125,-0.00003599999763537198,,72.95999755859376,0,0.16666667,0,0.875,0.28571429,"Dylan Moore",18042,664238
"Ben Casparius","LAD",0,1,0,5,0,4.2,7.714286765273879,7.714286765273879,1.9285716913184698,0.35714285714285715,0.58139535,0.266666666,0.142857142,96.16622999237805,9.64285845659235,6.29731930026386,6.7199671667450005,6.040427331950706,-0.1151551678776741,0,0,23,6,5,1,4,0,0,4,0,0.3157894736842105,2.1428574347983,240.08530197306843,161.43525728841098,0.17391304,0.17391304,5.693563096053432,0,-0.27200597524642944,-0.11479792814988515,88.77333170572916,0.13333333,0.26666667,1,0.7,0.32786885,"Ben Casparius",30085,676508
"Alek Manoah","LAA",0,0,0,3,0,7.1,6.136363902367847,9.818182243788556,1.2272727804735695,0.28,0.47945205,0.346153846,0.076923076,89.0742919921875,9.818182243788556,6.0829010360252,6.7589278690086,7.475315996926762,-0.11654402315616608,0,0,39,8,8,1,8,0,0,5,0,0.25806451612903225,2.181818276397457,236.53457862460695,162.4275059739047,0.12820513,0.20512821,6.822090914688111,-0.07692308,-0.012417973950505257,-0.04986299704525329,87.06923264723558,0.11538462,0.34615385,0.625,0.83606557,0.2,"Alek Manoah",26410,666201
"Jordan Leasure","CHW",2,1,0,17,1,17.2,9.169813135757886,4.075472504781283,3.0566043785859622,0.19047619047619047,0.66176471,0.25,0.2,96.06233908913352,6.1132087571719245,7.049792417157445,6.812959323637401,4.782213121875539,-0.4049648065119982,0,0,74,14,12,6,8,1,0,18,0,0.21212121212121213,1.2452832653498365,148.62500061720763,161.29901371822427,0.24324324,0.10810811,4.145055373967077,0.13513514,-0.7231731340289116,-0.5272373247258308,92.00833129882812,0.25,0.41666667,2.25,0.74193548,0.34682081,"Jordan Leasure",29950,673929
"Trevor Martin","TBR",0,0,0,4,0,7.1,6.136363902367847,3.681818341420709,2.454545560947139,0.2916666666666667,0.68627451,0.48,0.2,95.41738455636161,3.681818341420709,5.646214075942236,6.895291511283441,5.264541025592262,-0.1428355574607849,0,0,35,9,3,2,3,0,1,5,0,0.2903225806451613,1.6363637072980928,88.95986164870845,165.03482021156415,0.14285714,0.08571429,4.570308343530769,0.05714286,-0.19931992888450623,-0.5524428292146533,91.72,0.11538462,0.5,1.66666667,0.78333333,0.234375,"Trevor Martin",31878,694680
"Drew Pomeranz","LAA",0,3,0,17,0,15,7.20000091552746,4.80000061035164,2.40000030517582,0.30434782608695654,0.66964286,0.244897959,0.153846153,92.66161816991018,7.20000091552746,5.3352076820303145,6.9437766859267125,5.910911582635505,-0.3763226866722107,0,0,72,18,12,4,8,4,2,12,0,0.2903225806451613,1.7333335537380923,173.4587055285617,166.8774187878028,0.16666667,0.11111111,5.039481682418973,0.05555556,-0.9857358932495117,-0.1515619333761853,88.11224489795919,0.1,0.34,1.5,0.78151261,0.27642276,"Drew Pomeranz",11426,519141
"Carter Baumler","TEX",0,0,0,4,0,5.2,9.529412833877208,9.529412833877208,1.588235472312868,0.23076923076923078,0.9375,0.285714285,0.142857142,95.2351575020032,3.176470944625736,5.348847486519641,6.959462904352679,6.3998418773883765,-0.08958607167005539,0,0,27,4,2,1,6,0,1,6,0,0.2,1.764706080347631,78.52495443841593,168.23107625058992,0.22222222,0.22222222,5.856257909012295,0,0.02340402826666832,0.34877838419783147,91.82142857142857,0.07142857,0.5,1,0.72,0.28358209,"Carter Baumler",30231,691945
"Michael Kelly","ATH",0,0,0,4,0,4.1,8.307692917141027,8.307692917141027,2.076923229285257,0.38461538461538464,0.81395349,0.285714285,0.25,96.564453125,6.230769687855771,6.150714645974227,7.000186738460043,5.296294024847801,-0.12952366471290588,0,0,22,6,3,1,4,0,0,4,0,0.3333333333333333,2.3076924769836187,147.71946113525524,167.68462301498434,0.18181818,0.18181818,5.561308412016214,0,-0.11723200231790543,0.08941714005469747,85.55714634486607,0.14285714,0.42857143,1,0.77142857,0.17647059,"Michael Kelly",12791,547184
"Ian Hamilton","ATL",0,0,0,1,0,1,9,18,0,0.5,0.25,0.5,0,94.58438449435764,27,10.274000886909562,7.077109527587891,8.481225889921188,-0.02491108886897564,0,0,7,2,3,0,2,0,0,1,0,0.4,4,665.638395555764,178.44919591793214,0.14285714,0.28571429,8.007035684466135,-0.14285714,-0.0941239520907402,-0.08502901779754662,94.17500305175781,0,0.5,0.5,0.75,0.22222222,"Ian Hamilton",19261,641656
"Ryan Weiss","HOU",0,3,0,9,2,26,10.384616527331778,6.9230776848878515,2.7692310739551407,0.3698630136986301,0.70776256,0.320987654,0.242424242,95.2446363799426,7.6153854533766365,6.08246397604578,7.077109967745316,4.859257414348076,-0.6048843413591385,0,0,131,35,22,8,20,0,0,30,0,0.3153153153153153,2.115384848160177,186.69164147565715,173.11806435259427,0.22900763,0.15267176,4.63568517946245,0.07633588,-1.4041419923305511,-0.6177946587484611,90.2580234857253,0.11111111,0.49382716,1.5,0.7787234,0.28911565,"Ryan Weiss",24621,680802
"Trey Gibson","BAL",0,0,0,2,1,6.2,5.40000051498418,4.050000386238135,2.70000025749209,0.22727272727272727,0.83333333,0.5,0.222222222,95.75799239309211,5.40000051498418,6.117920456618135,7.127109913826025,5.122666811817387,-0.1414620652794838,0,0,31,7,4,2,3,0,0,4,0,0.25,1.5000001430511611,133.54503534636402,174.61296331909878,0.12903226,0.09677419,5.0488627599063145,0.03225807,-0.18172600120306015,-0.007287203039997303,92.53750101725261,0.16666667,0.45833333,1.33333333,0.85964912,0.36507937,"Trey Gibson",33794,694346
"Eli Morgan","KCR",0,1,1,10,0,13.1,6.075000579357202,4.725000450611158,2.70000025749209,0.3181818181818182,0.82474227,0.354166666,0.235294117,91.34683159722222,6.075000579357202,7.04456104839679,7.202109920978584,5.092358081751925,-0.3161388039588928,0,0,64,18,9,4,7,0,0,9,0,0.3157894736842105,1.8750001788139514,143.75147441998183,175.8957360748313,0.140625,0.109375,4.990806684255601,0.03125,-0.28716596961021423,-0.5945420321688981,88.83829579454788,0.04166667,0.45833333,1.28571429,0.80733945,0.30645161,"Eli Morgan",20203,669212
"Robby Snelling","MIA",0,1,0,1,1,5,3.6,7.2,1.8,0.26666666666666666,0.78947368,0.428571428,0.2,95.32278878348214,5.4,5.795328053890744,7.277109527587891,6.081225889921189,-0.0895695611834526,0,0,22,5,3,1,4,0,0,2,0,0.2777777777777778,1.8,131.97727138552574,179.8455186656277,0.09090909,0.18181818,7.123238166746008,-0.09090909,-0.032713983207941055,0.15822652241623067,88.47856794084821,0.0625,0.4375,0.5,0.76190476,0.31111111,"Robby Snelling",31893,702281
"Zak Kent","- - -",0,0,0,6,0,9.1,6.750000919614645,4.821429228296175,2.8928575369777048,0.2413793103448276,0.55555556,0.40625,0.2,,5.7857150739554095,5.005063149446639,7.36282439718449,5.440868289088694,-0.17175937164574862,0,0,44,10,6,3,5,0,0,7,0,0.2564102564102564,1.6071430760987249,142.2166057768386,180.08793212714914,0.15909091,0.11363636,4.858713366062959,0.04545455,-0.013317975215613842,-0.20755621492462117,91.35312271118164,0.125,0.4375,1.4,0.77777778,0.30337079,"Zak Kent",25703,687849
"Nick Sandlin","LAA",0,1,0,8,0,8.2,6.230770373485707,5.192308644571423,2.076923457828569,0.2916666666666667,0.42253521,0.423076923,0.181818181,91.55347234552556,11.42307901805713,5.9853203780142845,7.461725716337092,6.243873183638069,-0.2785673141479492,0,0,40,9,11,2,5,0,3,6,0,0.28125,1.6153849116444425,275.19892328756833,179.346138175876,0.15,0.125,5.08432068816185,0.025,-0.7406920194625854,-0.48053088582395287,87.02308067908653,0.07692308,0.38461538,1.2,0.73770492,0.19101124,"Nick Sandlin",20517,680704
"Tyler Uberstine","BOS",0,1,0,1,0,2.2,6.750001609325793,3.3750008046628963,3.3750008046628963,0.2857142857142857,1,0.125,0.25,93.16845092773437,3.3750008046628963,6.027047386672554,7.5771106004717526,4.808284483832111,-0.08141303062438965,0,0,11,3,1,1,1,0,0,2,0,0.3,1.500000357627954,78.96065471213146,183.8654991504392,0.18181818,0.09090909,4.839605934636056,0.09090909,-0.16617198288440704,-0.1289046659027559,87.38749694824219,0.125,0.375,2,0.69230769,0.35294118,"Tyler Uberstine",29961,700413
"Dylan Smith","SFG",0,0,0,1,0,0.2,0,13.500014081612017,0,0,1,0,0,94.1854019165039,0,2.2925348451318537,7.577114221458563,11.789467702285533,-0.0038515084888786077,0,0,3,0,0,0,1,0,0,0,0,0,1.5000015646235574,0,194.4462824130397,0,0.33333333,14.205146786889406,-0.33333333,-0.1589542180299759,-0.09441368961491647,91.5,0,0.5,0,1,0,"Dylan Smith",30145,681916
"Tony Santillan","CIN",1,2,2,23,0,21,9.000000817435202,4.714286142466059,3.428571739975315,0.23529411764705882,0.85858586,0.322033898,0.258064516,94.44395964736239,5.571429077459888,5.947897561835765,7.600919462277542,4.721281449889857,-0.9104021191596985,0,0,91,20,13,8,11,0,0,21,0,0.25,1.4761906102671496,131.54354333811287,178.93595638247618,0.23076923,0.12087912,4.173321761071015,0.10989011,-0.06963993608951569,0.21203396307706457,91.82033732786017,0.15254237,0.52542373,1.90909091,0.83108108,0.26373626,"Tony Santillan",19926,663574
