Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"David Peterson","NYM",9.124138171074655,3.724138029010063,2.45,0.37241380290100634,0.21777778,0.08888889,0.12888889,0.2722772277227723,1.5517241787541929,0.3509933774834437,0.625,129.04430931014505,75.34920945496471,89.95391777058364,5.0275863391635855,3.0197951037421666,2.007791235421419,3.629088967842231,3.6714019329361536,"David Peterson",20302,656849
"Austin Warren","NYM",9.191490853734257,4.021277248508738,2.28571429,0.574468178358391,0.25,0.109375,0.140625,0.21052631578947367,1.2127661543121588,0.275,0.85227273,44.23505294346595,80.06992333229987,96.2561504782861,1.723404535075173,3.2095236660830877,-1.4861191310079147,3.8839436348653655,3.6652616183757782,"Austin Warren",24937,681810
"Tyler Holton","DET",7.397261820181613,2.9589047280726453,2.5,1.1095892730272419,0.18867925,0.0754717,0.11320755,0.28865979381443296,1.4794523640363226,0.33783783783783783,0.70121951,108.3354751686984,101.31897358117207,90.06021827709255,4.4383570921089674,4.150357444918567,0.28799964719040005,3.686984799913272,3.654920353140773,"Tyler Holton",26231,663947
"Edgardo Henriquez","LAD",8.379310895940248,3.7241381759734433,2.25,0.4655172719966804,0.23376623,0.1038961,0.12987013,0.1791044776119403,1.0344828266592898,0.22916666666666666,0.63106796,81.27730105023416,82.94387622917758,100.66290113455065,3.258620903976763,3.4439330602230855,-0.1853121562463227,4.062147300652519,3.6513198576270245,"Edgardo Henriquez",26944,683618
"Caleb Kilian","SFG",10.074629160099123,4.835821996847579,2.08333333,1.2089554992118947,0.27472527,0.13186813,0.14285714,0.15384615384615385,1.0746271104105731,0.18,0.81730769,61.48011149555082,111.50827558356991,99.5449086952115,2.4179109984237894,4.335595699704669,-1.9176847012808795,4.016937038817228,3.644813638252694,"Caleb Kilian",26213,668873
"Tyler Alexander","TEX",7.225353471392626,2.6619723315657042,2.71428571,0.3802817616522435,0.18811881,0.06930693,0.11881188,0.2608695652173913,1.3098594012466165,0.3194444444444444,0.85443038,47.18851913237659,76.76158247044303,98.28287216841036,1.9014088082612175,3.1663711290372776,-1.26496232077606,4.0228299489964545,3.6371839504309023,"Tyler Alexander",17735,641302
"Ron Marinaccio","SDP",7.500000953674438,2.7000003433227975,2.77777778,0.9000001144409325,0.20491803,0.07377049,0.13114754,0.25663716814159293,1.2666668277316828,0.3058823529411765,0.73964497,100.560435708412,90.39280334136873,95.17073074090062,3.9000004959107075,3.6151974720425164,0.2848030238681911,3.8400505736945796,3.6344998776213524,"Ron Marinaccio",23488,676760
"Jimmy Herget","COL",9.562501139938968,2.2500002682209335,4.25,1.1250001341104667,0.24285714,0.05714286,0.18571429,0.27692307692307694,1.3750001639127927,0.34782608695652173,0.69306931,110.44524275687192,82.90560824024953,107.04586986458422,5.0625006034971,3.5193641230464046,1.5431364804506957,4.320266834754081,3.625477449596995,"Jimmy Herget",17556,623474
"George Kirby","SEA",7.208738131059744,2.097087456308289,3.4375,0.7864077961156084,0.19784173,0.05755396,0.14028777,0.25769230769230766,1.208737908844361,0.3065326633165829,0.7310705,92.62643383576729,86.75826105469498,85.9222656622282,3.538835082520238,3.402252432272767,0.13658265024747074,3.51797472953859,3.6198810235234937,"George Kirby",25436,669923
"Andrew Nardi","MIA",10.451615153937373,4.790323612221296,2.18181818,1.3064518942421717,0.26373626,0.12087912,0.14285714,0.25,1.5000003230187897,0.32075471698113206,0.70895522,127.94828018412493,105.0952718174186,98.28216894058447,5.225807576968687,4.243154643552042,0.9826529334166443,3.965873370649433,3.6184119960626986,"Andrew Nardi",25942,677053
"Yohan Ramírez","PIT",10.500001335144212,5.100000648498618,2.05882353,0.600000076293955,0.26315789,0.12781955,0.13533835,0.21818181818181817,1.3666668404473419,0.3013698630136986,0.7239819,87.66980422880094,97.43022187582257,99.59325001226233,3.60000045776373,3.915197510189494,-0.3151970524257637,4.018891903201305,3.601730511447381,"Yohan Ramirez",19444,670990
"Kolby Allard","CLE",9.346154531783656,3.1153848439278855,3,2.076923229285257,0.2,0.06666667,0.13333333,0.3902439024390244,2.1923078531344378,0.4666666666666667,0.58139535,257.1476415187633,133.3950953677576,97.45588738349907,10.384616146426286,5.389556547875953,4.995059598550332,3.989052675618656,3.5952252228912003,"Kolby Allard",18694,663465
"Jeremiah Estrada","SDP",9.720001483154523,4.320000659179788,2.25,1.080000164794947,0.27692308,0.12307692,0.15384615,0.15789473684210525,1.0200001556396723,0.1891891891891892,0.63380282,83.5425179438925,98.04249531738091,97.69592754761199,3.2400004943848413,3.921864199066182,-0.6818637046813407,3.9421664778813224,3.5883325885646706,"Jeremiah Estrada",22210,669093
"Bryce Miller","SEA",8.181818891162775,1.6363637782325553,5,0.8181818891162776,0.22727273,0.04545455,0.18181818,0.21428571428571427,1.0000000866976726,0.25806451612903225,0.9375,42.830631465244934,76.24357388948162,87.27999448472691,1.6363637782325553,2.990954972101637,-1.3545911938690816,3.573429652588201,3.5858685702191075,"Bryce Miller",29837,682243
"Jared Koenig","MIL",15.428573530547759,7.714286765273879,2,0,0.30769231,0.15384615,0.15384615,0.2727272727272727,2.1428574347983,0.42857142857142855,0.6,0,55.13026847062248,84.60829522636448,0,2.2247210969730142,-2.2247210969730142,3.4129184586394703,3.582689497561087,"Jared Koenig",27517,657649
"Blake Treinen","LAD",8.265307731104429,3.3061230924417715,2.5,1.102041030813924,0.21126761,0.08450704,0.12676056,0.25,1.3469390376614625,0.2978723404255319,0.84158416,82.46211198289089,99.25044052021393,96.37583362839467,3.3061230924417715,4.122680599994373,-0.8165575075526017,3.888783476677604,3.5694831689707764,"Blake Treinen",12572,595014
"Juan Mejia","COL",10.726029665536817,4.8082201948958145,2.23076923,0.7397261838301253,0.26605505,0.11926606,0.14678899,0.2631578947368421,1.561644165863598,0.359375,0.77348066,88.75965533646124,82.28189410820795,93.97188217362543,4.06849401106569,3.49282306190907,0.5756709491566201,3.7915705878554857,3.559966755762286,"Juan Mejia",23237,675848
"Jovani Morán","BOS",10.409640228719173,4.554217600064638,2.28571429,1.3012050285898966,0.28070175,0.12280702,0.15789474,0.18181818181818182,1.1566266920799082,0.2222222222222222,0.83941606,76.40479992479351,104.08623457206136,98.91313609763093,3.2530125714747418,4.274635347099739,-1.0216227756249974,4.048572377909135,3.556164777874553,"Jovani Moran",20422,663558
"Cole Sands","MIN",8.485716135453607,3.0857149583467667,2.75,1.5428574791733833,0.22,0.08,0.14,0.2608695652173913,1.3714288703763406,0.30303030303030304,0.75757576,112.41146678203546,108.82991553216563,92.07748276423699,4.62857243752015,4.453292941268675,0.1752794962514752,3.769377723339196,3.5554469183757784,"Cole Sands",21461,663485
"Seranthony Domínguez","CHW",10.983052267695575,5.033898956027138,2.18181818,2.288135889103245,0.27586207,0.12643678,0.14942529,0.1891891891891892,1.2711866050573581,0.2,0.7,111.69468115763492,140.96702091927114,96.82968859757236,4.57627177820649,5.929322066220816,-1.3530502880143267,3.9634762829606447,3.551802486471159,"Seranthony Dominguez",19249,622554
"Logan Webb","SFG",7.875,2.8125,2.8,0.75,0.20192308,0.07211538,0.12980769,0.2736842105263158,1.3958333333333333,0.3333333333333333,0.63664596,128.72395412780787,91.09143642502376,83.10526304607191,5.0625,3.540197404225668,1.522302595774332,3.352137655454378,3.5470413913169505,"Logan Webb",17995,657277
"Mitch Farris","LAA",7.5,2.5,3,2,0.19736842,0.06578947,0.13157895,0.30985915492957744,1.5,0.34615384615384615,0.93457944,84.65052090815415,123.95166859148897,86.89605379974999,3.5,5.1374196264478895,-1.6374196264478895,3.557748022509946,3.5456817997988397,"Mitch Farris",33628,815083
"Blade Tidwell","SFG",7.5,2.25,3.33333333,0.75,0.21276596,0.06382979,0.14893617,0.23255813953488372,1.0833333333333333,0.28125,0.79365079,76.28086170536763,90.02190731433615,99.92891563772373,3,3.498530737559001,-0.4985307375590011,4.0324658150474235,3.5442334687213073,"Blade Tidwell",31701,694918
"Casey Mize","DET",8.86259593600184,2.26717570455861,3.90909091,0.41221376446520186,0.25146199,0.06432749,0.1871345,0.20125786163522014,0.9847328817779821,0.2631578947368421,0.77669903,60.37014118194233,61.73566929821794,91.51325245665907,2.473282586791211,2.532245718272065,-0.05896313148085408,3.7463323642288193,3.5380288921689904,"Casey Mize",20492,663554
"Bryan Hudson","CHW",8.87671383632085,3.698630765133687,2.4,0,0.23300971,0.09708738,0.13592233,0.23333333333333334,1.2739728191016033,0.3181818181818182,0.85294118,36.109514823731345,64.36584343681031,92.69011480018912,1.4794523060534748,2.7120009943789656,-1.2325486883254908,3.794399997189823,3.5369688007368816,"Bryan Hudson",19924,663542
"Connor Brogdon","CLE",8.217393007981883,1.760869930281832,4.66666667,2.9347832171363866,0.20895522,0.04477612,0.1641791,0.21875,1.1086958820293016,0.2,0.5,130.80990473079007,150.55748793968021,100.24305815989132,5.282609790845496,6.081864692853974,-0.799254902008478,4.102891564776585,3.532583815728385,"Connor Brogdon",21205,641401
"Taj Bradley","MIN",10.211538461538462,3.2884615384615383,3.10526316,0.8653846153846154,0.2718894,0.0875576,0.1843318,0.21428571428571427,1.1730769230769231,0.2803030303030303,0.83928571,67.25470905538138,79.9588665212211,91.12075092064313,2.769230769230769,3.2741717632000267,-0.5049409939692575,3.7303010757152855,3.5321013448084404,"Taj Bradley",22543,671737
"Matt Festa","CLE",9.67164481968931,2.8208964057427153,3.42857143,1.6119408032815516,0.24489796,0.07142857,0.17346939,0.22727272727272727,1.2089556024611638,0.26666666666666666,0.73770492,109.76752702886232,113.92732712932002,110.22063223327105,4.432837209024267,4.604252607324911,-0.17141539830064367,4.5104144760474725,3.5310822377500815,"Matt Festa",19330,670036
"Paul Gervase","LAD",9,3.6,2.5,0,0.23809524,0.0952381,0.14285714,0.2631578947368421,1.4,0.35714285714285715,0.85714286,44.89603000824079,55.02576003014609,90.91846614502298,1.8,2.2818640708923343,-0.4818640708923343,3.668094137310982,3.5275956590591413,"Paul Gervase",31571,801434
"Jaden Hill","COL",9.947372415390985,4.263159606596136,2.33333333,0.473684400732904,0.25,0.10714286,0.14285714,0.22666666666666666,1.3684216021172784,0.3018867924528302,0.81300813,62.004364317052804,70.15068826658153,89.37457844301399,2.8421064043974242,2.9766008707294667,-0.13449446633204243,3.6056611862497294,3.5223751373976513,"Jaden Hill",30250,677955
"Cade Cavalli","WSN",10.229814149362038,3.1863355547193235,3.21052632,0.5031056139030511,0.25102881,0.0781893,0.17283951,0.27102803738317754,1.4347826766864789,0.36666666666666664,0.6884058,95.73208961875996,77.98013100968424,95.42568855375127,3.8571430399233915,3.1563982359150082,0.7007448040083832,3.8503607592292366,3.5214448120162567,"Cade Cavalli",27473,676917
"Kenley Jansen","DET",11.930233616516967,5.023256259586091,2.375,2.5116281297930456,0.3220339,0.13559322,0.18644068,0.17647058823529413,1.1860466168467159,0.17857142857142858,0.78947368,122.61222846262976,140.0352707178728,98.68842935604974,5.023256259586091,5.733027096784993,-0.709770837198902,4.039394481073904,3.5197405922660776,"Kenley Jansen",3096,445276
"Tyler Wells","BAL",8.485715441801268,2.314286029582164,3.66666667,0.771428676527388,0.22916667,0.0625,0.16666667,0.24719101123595505,1.2000001634870479,0.3076923076923077,0.76335878,76.61040489370609,78.88193415720197,96.20240448805356,3.085714706109552,3.2104355169802323,-0.12472081087068032,3.9378555614681234,3.5156457404233405,"Tyler Wells",20000,669330
"Alex Hoppe","SEA",9.529412833877208,3.97058868078217,2.4,0,0.22641509,0.09433962,0.13207547,0.2765957446808511,1.588235472312868,0.37142857142857144,0.52631579,166.28363228165796,65.03339287876614,83.24569713606684,6.352941889251472,2.552452246788045,3.800489642463427,3.408653266227436,3.515447557635473,"Alex Hoppe",31880,695380
"Colton Gordon","HOU",10.607144302251584,2.8928575369777048,3.66666667,5.7857150739554095,0.22,0.06,0.16,0.45652173913043476,2.57142892175796,0.5172413793103449,0.78313253,284.78562470488566,254.81304699754037,96.28566063616826,11.571430147910819,10.367579349206554,1.2038507987042646,3.9412560662011753,3.5149839088221264,"Colton Gordon",31312,676467
"Enyel De Los Santos","HOU",7.714287115603332,1.7142860256896293,4.5,0.4285715064224073,0.20689655,0.04597701,0.16091954,0.24096385542168675,1.1428573504597528,0.296875,0.61946903,105.47616208810201,62.71264401921132,94.13279779646619,4.285715064224073,2.558054451931614,1.7276606122924587,3.8533247789413743,3.4917137047768363,"Enyel De Los Santos",18403,660853
"Chase Dollander","COL",9.613636780376295,3.681818341420709,2.61111111,1.2272727804735695,0.24867725,0.0952381,0.15343915,0.23214285714285715,1.29545460161099,0.28695652173913044,0.79457364,84.78624053294764,97.72661170871497,94.05802111548176,3.8863638048329703,4.150045935378589,-0.26368213054561895,3.795053942463718,3.4878596891531095,"Chase Dollander",33482,801403
"Fernando Cruz","NYY",12.461543215239944,5.815386833778641,2.14285714,0.830769547682663,0.31914894,0.14893617,0.17021277,0.20512820512820512,1.3846159128044382,0.30434782608695654,0.89041096,51.400336765027944,89.39724215643463,103.97881248852859,2.0769238692066576,3.728018163534405,-1.6510942943277476,4.25547429366465,3.484370404415589,"Fernando Cruz",7048,518585
"Antonio Senzatela","COL",7.312500871718034,2.2500002682209335,3.25,0.2812500335276167,0.22033898,0.06779661,0.15254237,0.1559633027522936,0.7812500931322686,0.1951219512195122,0.85365854,24.54338727930487,63.811880597899595,95.66709610037157,1.1250001341104667,2.7068640261888453,-1.5818638920783785,3.860122988389006,3.4669465669871307,"Antonio Senzatela",15488,622608
"Cade Gibson","MIA",12.272729400761241,4.909091760304496,2.5,2.454545880152248,0.22727273,0.09090909,0.13636364,0.47058823529411764,2.7272732001691646,0.6363636363636364,0.60344828,360.5815017559624,197.73511133610322,138.1897853733921,14.727275280913489,7.99095583119683,6.7363194497166585,5.579689103800606,3.4525927054024113,"Cade Gibson",31815,806188
"Carlos Carrasco","ATL",5.40000051498418,0,2,0,0.16666667,0,0.16666667,0.09090909090909091,0.30000002861023223,0.1111111111111111,1,0,70.36982541353034,99.85486312567653,0,2.7818640422821024,-2.7818640422821024,4.0294712210399775,3.4517963489108894,"Carlos Carrasco",6632,471911
"Greg Weissert","BOS",8.85246123078424,3.098361430774484,2.85714286,1.770492246156848,0.22222222,0.07777778,0.14444445,0.2682926829268293,1.426229864959683,0.3103448275862069,0.81967213,93.56457481904042,118.1818640346108,91.03158563446897,3.9836075538529077,4.852356317049182,-0.8687487631962743,3.7266592188131202,3.451131149793963,"Greg Weissert",20375,669711
"Luis Mey","CIN",15.120000576782248,7.560000288391124,2,2.160000082397464,0.35,0.175,0.175,0.1935483870967742,1.5600000595092796,0.26666666666666666,0.81967213,127.7239553219148,143.41270837208828,94.02211982966176,5.40000020599366,6.081864185333257,-0.6818639793395969,3.7936021378941756,3.447879118375778,"Luis Mey",25620,682825
"Max Meyer","MIA",10.08791251079486,3.263736400551278,3.09090909,0.5934066182820505,0.272,0.088,0.184,0.1875,1.05494509916809,0.25,0.80128205,61.74792304316097,73.94528579758457,85.55289688408745,2.521978127698715,2.9829629678453258,-0.4609848401466108,3.451117007013329,3.4463979413342716,"Max Meyer",27474,676974
"Tyler Kinley","ATL",9.926471701955425,3.573529812703953,2.77777778,1.588235472312868,0.26041667,0.09375,0.16666667,0.22093023255813954,1.2352942562433418,0.2631578947368421,0.81196581,88.25669572950792,113.53800215426739,98.4601395120313,3.573529812703953,4.493628935170439,-0.9200991224664858,3.9730702852715427,3.4405587182411392,"Tyler Kinley",18297,641755
"José Soriano","LAA",10.04020177488101,3.6633168638079363,2.74074074,0.6783920118162845,0.27924528,0.10188679,0.17735849,0.18565400843881857,1.0703518408656933,0.2468354430379747,0.83076923,59.066986813898545,74.63823438330014,78.22853536216667,2.442211242538624,3.0969394489326962,-0.654728206394072,3.2037328760223818,3.438796778106753,"Jose Soriano",22100,667755
"Garrett Cleavinger","TBR",14.04000214233431,6.480000988769683,2.16666667,1.080000164794947,0.30952381,0.14285714,0.16666667,0.3142857142857143,2.0400003112793446,0.47619047619047616,0.72289157,130.98561671758932,97.07747556180809,93.13681686911146,5.400000823974735,4.041864217376731,1.3581366065980038,3.8126450461625634,3.433887603297715,"Garrett Cleavinger",17897,664076
"Daniel Palencia","CHC",10.241380994300348,3.7241385433819447,2.75,0.9310346358454862,0.26190476,0.0952381,0.16666667,0.2631578947368421,1.4482761002040896,0.34615384615384615,0.95238095,47.05502393762658,85.51063772655306,93.3944208125595,1.8620692716909724,3.3922089495074963,-1.530139677816524,3.7682187489566603,3.4303989560114245,"Daniel Palencia",27914,694037
"Daniel Duarte","NYM",3.8571433826369397,0,1,0,0.14285714,0,0.14285714,0.14285714285714285,0.42857148695965996,0.16666666666666666,1,0,55.56664824776332,84.60829522636448,0,2.2247210969730142,-2.2247210969730142,3.4129184586394703,3.430380253798227,"Daniel Duarte",17480,650960
