Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,OPS,BB,IBB,SO,HBP,AB,H,1B,2B,3B,BB%,K%,BB/K,OPS,WPA,Clutch,EV,Barrel%,maxEV,HardHit%,xBA,xSLG,BatSpd,SqUpSw%,O-Swing% (mlb),Z-Swing% (mlb),Swing% (sc),O-Contact% (mlb),Z-Contact% (mlb),Contact% (sc),Zone% (mlb),NameASCII,PlayerId,MLBAMID
"Zack Gelof","ATH",39,133,6,21,17,6,0.060150375,0.2481203,0.18852459,0.277108433,0.237704918,0.290076335,0.426229508,0.3161229991730843,0.30355222206416094,97.3033823077313,1.5701047088950872,1.154151456061784,-0.4473317563533783,0.5508937942789248,0.716305843,8,0,33,1,122,29,19,3,1,0.060150375,0.2481203,0.242424242,0.716305843,-0.8079389929771423,-0.8029328324198526,89.79659201882102,0.08791209,108.1,0.42857143,0.22936441130557303,0.4149660983328092,73.72440326633166,0.25125628,0.21276596,0.66666667,0.45792564,0.58,0.7826087,0.73931624,0.54011742,"Zack Gelof",29766,680869
"Hunter Feduccia","TBR",30,71,1,8,6,0,0.098591549,0.309859154,0.083333333,0.368421052,0.25,0.333333333,0.333333333,0.3054066991460496,0.29596155881881714,91.9440011434133,0.14469355531036854,-0.5186694516111258,0.17286264151334763,0.21928106102569925,0.666666666,7,0,22,1,60,15,12,2,0,0.098591549,0.309859154,0.318181818,0.666666666,0.22497610747814178,0.19296029735850165,88.44999864366319,0.02439024,107.2,0.24390244,0.21496363553133876,0.32438181096857244,69.92867337740384,0.25961538,0.3,0.63432836,0.45774648,0.68888889,0.81176471,0.76923077,0.47183099,"Hunter Feduccia",23372,676439
"Ronald Acuña Jr.","ATL",41,184,2,22,12,7,0.135869565,0.217391304,0.11038961,0.307017543,0.24025974,0.353260869,0.35064935,0.3213639914012346,0.36952466643258425,103.6939806892156,0.06149915046989918,0.8491450736565048,-2.3824483454227448,0.43858524686351796,0.703910219,25,1,40,3,154,37,25,9,1,0.135869565,0.217391304,0.625,0.703910219,0.2204957902431488,0.44894721835837015,89.44310681573276,0.12068966,112.3,0.43965517,0.253563746509936,0.4644026788289115,75.81688608347751,0.22491349,0.2601432,0.7120743,0.45687332,0.65137615,0.81304348,0.76106195,0.43530997,"Ronald Acuna Jr.",18401,660670
"Oneil Cruz","PIT",53,240,11,38,35,17,0.075,0.35,0.196347032,0.379032258,0.264840182,0.329166666,0.461187214,0.3463953505544102,0.3358071754718649,119.32128714204894,2.3684165738523006,7.742023340659803,-2.736000970005989,1.2968089095696773,0.79035388,18,2,84,3,219,58,37,10,0,0.075,0.35,0.214285714,0.79035388,-0.09717695415019989,-0.6844495626800893,96.40526609492481,0.16296296,119,0.62222222,0.24646728729533257,0.4727429897985726,78.49062703981723,0.22193211,0.33776091,0.6,0.45634096,0.46067416,0.7816092,0.65148064,0.45218295,"Oneil Cruz",21711,665833
"Austin Hedges","CLE",26,78,1,11,4,1,0.102564102,0.192307692,0.104477612,0.288461538,0.23880597,0.315789473,0.343283582,0.29868460877945546,0.2669965342471474,89.4314867131853,-0.469832104165107,-1.425885183874503,2.155366986989975,0.35566151754451525,0.659073055,8,0,15,0,67,16,11,4,0,0.102564102,0.192307692,0.533333333,0.659073055,-0.2022140473127365,-0.001702053517778912,86.77736217570755,0,106.9,0.34545455,0.22968656625320663,0.2729403083004169,69.53612837357954,0.25454545,0.25925926,0.68085106,0.45544554,0.52380952,0.85416667,0.75362319,0.46534653,"Austin Hedges",12976,595978
"Francisco Alvarez","NYM",37,128,4,12,10,0,0.0859375,0.21875,0.151785714,0.283950617,0.241071428,0.317460317,0.392857142,0.3183274699581994,0.34264525156172493,105.4120842030845,0.16453601559624076,0.9673096495310742,0.12350809574127197,0.5282838303776345,0.710317459,11,0,28,2,112,27,18,5,0,0.0859375,0.21875,0.392857142,0.710317459,-0.9530240297317505,-0.6072238803669245,90.30823759191176,0.16091954,111.7,0.4137931,0.24914285114833287,0.46421429089137484,74.48215470224056,0.24528302,0.30960854,0.625,0.45489443,0.59770115,0.82666667,0.74261603,0.46065259,"Francisco Alvarez",26121,682626
"Jonah Heim","- - -",20,70,1,6,8,0,0.085714285,0.171428571,0.142857143,0.235294117,0.206349206,0.271428571,0.349206349,0.2765968595232282,0.26076502799987794,72.22470230624246,0.18455880880355835,-2.0704141615934106,0.9325799942016602,0.11815730092602801,0.62063492,6,0,12,0,63,13,6,6,0,0.085714285,0.171428571,0.5,0.62063492,-0.28942394256591797,-0.03275450558866749,85.2923091008113,0.03846154,106,0.25,0.2046507956489684,0.3113492102850051,69.69324408637152,0.24074074,0.34285714,0.57936508,0.45488722,0.77083333,0.84931507,0.81818182,0.47368421,"Jonah Heim",16930,641680
"Jace Jung","DET",3,8,0,1,0,0,0.25,0.125,0,0.2,0.166666666,0.375,0.166666666,0.28775300830602646,0.39277300238609314,80.56229061580873,-0.015843008179217577,-0.19618986433941774,-0.32407405972480774,-0.02508082950860521,0.541666666,2,0,1,0,6,1,1,0,0,0.25,0.125,2,0.541666666,-0.03173211216926575,-0.017758176719223792,85.54000244140624,0,107.1,0.2,0.28683332602183026,0.3865000009536743,71.8540508563702,0.23076923,0.17647059,0.75,0.45454545,0.66666667,1,0.93333333,0.48484848,"Jace Jung",31437,690291
"Colt Emerson","SEA",9,32,1,4,4,0,0.125,0.21875,0.222222222,0.263157894,0.222222222,0.34375,0.444444444,0.35196924582123756,0.2582918235233852,131.0182939947648,-0.05996405566111207,1.0912110534715107,0.34139876067638397,0.26315145590903316,0.788194444,4,0,7,1,27,6,2,3,0,0.125,0.21875,0.571428571,0.788194444,-0.06007993593811989,-0.044292271665491836,86.8,0,103.3,0.35,0.1758750081062317,0.2527499993642171,72.17393141526442,0.15384615,0.24285714,0.65753425,0.45454545,0.58823529,0.9375,0.84615385,0.51048951,"Colt Emerson",33575,806068
"Dansby Swanson","CHC",52,205,7,30,27,3,0.121951219,0.224390243,0.154285715,0.2,0.182857142,0.284313725,0.337142857,0.28240493553526264,0.30517264429082724,79.43633816939966,1.7324273390695453,-3.1526663807755524,5.390454530715942,0.896848337814485,0.621456582,25,0,46,1,175,32,20,4,1,0.121951219,0.224390243,0.54347826,0.621456582,-0.5276253819465637,-0.11962452899204212,89.65076622596153,0.08270677,110.3,0.43609023,0.21025882047765396,0.38347060259650734,71.28586538461539,0.27076923,0.25727069,0.68983957,0.454324,0.48695652,0.81007752,0.71045576,0.45554202,"Dansby Swanson",18314,621020
"Parker Meadows","DET",12,39,0,3,2,3,0.051282051,0.256410256,0.083333333,0.346153846,0.25,0.307692307,0.333333333,0.2903698850900699,0.25027125921004856,82.3427949571354,0.8776979157701135,0.07904134023493281,0.8974670916795731,0.24111568562255262,0.64102564,2,0,10,1,36,9,7,1,1,0.051282051,0.256410256,0.2,0.64102564,-0.47444790601730347,-0.3122025145200772,85.28077110877403,0.03846154,105,0.19230769,0.21244443787468803,0.2773055500454373,70.06977982954545,0.24242424,0.27906977,0.64935065,0.45398773,0.66666667,0.88,0.81081081,0.47239264,"Parker Meadows",23800,678009
"Leody Taveras","BAL",45,153,2,20,20,5,0.130718954,0.215686274,0.124031008,0.351063829,0.271317829,0.373333333,0.395348837,0.3490552536646525,0.32796052384049923,123.96242726617348,1.3222733554430306,5.574297704832776,-1.2306981682777405,0.9989502870929472,0.76868217,20,0,33,1,129,35,24,8,1,0.130718954,0.215686274,0.606060606,0.76868217,1.3835266828536987,0.9096263970393765,87.88924941196237,0.05050505,110,0.32323232,0.2463520050048828,0.3703760070800781,72.53541100543478,0.20434783,0.27863777,0.66176471,0.45378151,0.63333333,0.85,0.77777778,0.45714286,"Leody Taveras",18900,665750
"Kyle Isbel","KCR",46,152,3,15,11,5,0.052631578,0.236842105,0.125,0.31632653,0.25,0.304054054,0.375,0.3036220041481224,0.2755925671807651,88.60104138603579,1.591195102315396,-0.41827833249231583,1.4560176134109497,0.6533798418322411,0.679054054,8,0,36,3,136,34,24,6,1,0.052631578,0.236842105,0.222222222,0.679054054,-0.49799779057502747,0.009461719451330786,87.55312093098958,0.03809524,107.8,0.32380952,0.23062406267438615,0.329300758533908,71.76606889204545,0.27272727,0.34589041,0.57587549,0.45355191,0.67326733,0.95945946,0.84337349,0.46812386,"Kyle Isbel",21614,664728
"Lawrence Butler","ATH",50,159,3,17,13,4,0.113207547,0.270440251,0.085106383,0.210526315,0.163120567,0.257861635,0.24822695,0.23612734939478622,0.2942553252176522,42.87491147333894,-0.4795966325327754,-11.013698524919468,-2.892329692840576,-0.8673475799644949,0.506088585,18,1,43,0,141,23,17,3,0,0.113207547,0.270440251,0.418604651,0.506088585,-0.8871479034423828,0.3840654730638444,90.02420847039474,0.06122449,112.7,0.45918367,0.22658823518192067,0.33872057409847484,73.41032409667969,0.19140625,0.23529412,0.6809816,0.45345345,0.5625,0.80630631,0.74172185,0.48948949,"Lawrence Butler",22542,671732
"Gabriel Moreno","ARI",32,121,3,16,17,3,0.082644628,0.20661157,0.14953271,0.292682926,0.252336448,0.314049586,0.401869158,0.3160536303993099,0.3466300964355469,99.56270577554734,-0.0429511908441782,-0.104267738914058,4.31635457277298,0.8284472071951564,0.715918744,10,0,25,1,107,27,17,7,0,0.082644628,0.20661157,0.4,0.715918744,-0.42725035548210144,-0.2357883045975483,88.77882582720588,0.11764706,110.2,0.42352941,0.25363809494745165,0.45734285627092636,71.37835723725124,0.25373134,0.35587189,0.57081545,0.45330739,0.69,0.89473684,0.80686695,0.45330739,"Gabriel Moreno",22664,672515
"Francisco Lindor","NYM",24,105,2,14,5,2,0.104761904,0.18095238,0.129032258,0.263888888,0.225806451,0.314285714,0.354838709,0.30387308029901416,0.3400848388671875,95.56937986854865,-0.27956072287634015,-0.8186645330009493,2.9062808752059937,0.5567487710414525,0.669124423,11,0,19,1,93,21,15,2,2,0.104761904,0.18095238,0.578947368,0.669124423,-0.17560289800167084,-0.013723605668652217,90.90135399070945,0.09459459,111.3,0.43243243,0.2533225808092343,0.43321506951444894,72.97374366554054,0.21621622,0.27626459,0.67821782,0.45315904,0.5915493,0.86131387,0.76923077,0.44008715,"Francisco Lindor",12916,596019
"Drew Romo","CHW",18,65,5,7,10,1,0.138461538,0.261538461,0.309090909,0.151515151,0.181818181,0.307692307,0.49090909,0.35003382426041824,0.32994629906826334,122.93130326529422,0.1992177260108292,1.9279016724941447,0.17878854274749756,0.4514283512377888,0.798601397,9,0,17,1,55,10,3,2,0,0.138461538,0.261538461,0.529411764,0.798601397,0.37564605474472046,0.09090985706701321,84.55526572779605,0.10526316,108.6,0.31578947,0.21294116973876953,0.3898431366565181,69.58167947748656,0.21505376,0.2919708,0.65740741,0.45306122,0.425,0.84507042,0.69369369,0.44081633,"Drew Romo",27763,691011
"Drew Millas","WSN",34,97,1,11,7,0,0.082474226,0.237113402,0.070588235,0.213114754,0.164705882,0.244680851,0.235294117,0.2261363331307756,0.2561862157738727,39.3416025915473,0.0851191314868629,-6.733261661200552,1.9845811128616333,-0.17640424411974456,0.479974968,8,0,23,1,85,14,10,3,0,0.082474226,0.237113402,0.347826086,0.479974968,-0.5568633675575256,0.03910625969977222,81.80847788665254,0.03076923,104.9,0.2,0.2076024204851633,0.27342168968844127,67.73737494379496,0.21582734,0.28888889,0.61666667,0.45277778,0.59615385,0.89189189,0.79754601,0.5,"Drew Millas",25643,686452
"Matt Olson","ATL",55,242,15,38,44,1,0.107438016,0.23553719,0.291079812,0.286713286,0.262910798,0.342975206,0.55399061,0.3842560778061549,0.3769796168550532,146.52029339155388,0.3358423770405352,13.381813014033517,1.6441621780395508,2.339824622054877,0.896965816,26,2,57,1,213,56,24,17,0,0.107438016,0.23553719,0.45614035,0.896965816,2.146993637084961,1.0187033370884264,93.07721642602849,0.15189873,111.6,0.51265823,0.25880382848128175,0.5464976187528036,74.64525656098301,0.23543689,0.28073394,0.64056225,0.45254075,0.67973856,0.85893417,0.80084746,0.47746884,"Matt Olson",14344,621566
"Owen Caissie","MIA",47,147,4,15,26,3,0.06802721,0.414965986,0.152671756,0.357142857,0.221374045,0.278911564,0.374045801,0.28805792858811463,0.2858541828312286,80.14095084148049,0.9664444667287171,-2.4164961259742546,-7.220997333526611,-0.5198501234046614,0.652957365,10,0,61,2,131,29,17,8,0,0.06802721,0.414965986,0.163934426,0.652957365,0.8997118473052979,1.0911144279828122,91.17671099101027,0.12162162,112.6,0.44594595,0.20562308384821965,0.3736000061035156,74.57666015625,0.17307692,0.29479769,0.63728814,0.4524181,0.42156863,0.80851064,0.67241379,0.46021841,"Owen Caissie",27496,683357
"Kyle Manzardo","CLE",48,165,5,19,17,0,0.096969696,0.339393939,0.143835616,0.313953488,0.219178082,0.303030303,0.363013698,0.3008722904956702,0.32688843829076997,90.91996978465137,-1.0746452771127224,-2.812225009913438,-2.963500216603279,-0.004746143433655314,0.666044001,16,0,56,2,146,32,22,4,1,0.096969696,0.339393939,0.285714285,0.666044001,-0.17710132896900177,0.1036357291775605,89.8955078125,0.14285714,108.4,0.43956044,0.23456429072788784,0.42569285801478796,70.77602230483271,0.23420074,0.29736842,0.63636364,0.45207439,0.49557522,0.81280788,0.69936709,0.45636624,"Kyle Manzardo",29794,700932
"Bo Naylor","CLE",28,90,2,4,7,0,0.066666666,0.233333333,0.095238096,0.163934426,0.142857142,0.2,0.238095238,0.20149431890911526,0.29559718478809704,23.303905122754255,0.34025589656084776,-7.665258915997709,-0.4373515248298645,-0.514875809613404,0.438095238,6,0,21,0,84,12,8,2,0,0.066666666,0.233333333,0.285714285,0.438095238,-1.2831459045410156,-0.3306569652846436,89.60164254610656,0.11111111,108.9,0.41269841,0.2194878182760099,0.40697562985303926,71.852641186683,0.24183007,0.25628141,0.66304348,0.45169713,0.68627451,0.94262295,0.86705202,0.48041775,"Bo Naylor",21865,666310
"Taylor Trammell","HOU",11,36,0,4,4,1,0.111111111,0.277777777,0.09375,0.5,0.34375,0.416666666,0.4375,0.38308871620231205,0.29067782199744024,146.25188188011367,0.3070320156402886,2.238134902130592,-0.33709073811769485,0.3259783391332771,0.854166666,4,0,10,0,32,11,9,1,1,0.111111111,0.277777777,0.4,0.854166666,0.35785993933677673,0.1968810314930487,90.57142857142857,0.04545455,111.8,0.40909091,0.21355171861319705,0.33110345643142175,73.93982217478198,0.27906977,0.25423729,0.63076923,0.4516129,0.4,0.7804878,0.67857143,0.52419355,"Taylor Trammell",19960,666211
"Heriberto Hernández","MIA",33,105,2,6,18,4,0.104761904,0.219047619,0.086956522,0.235294117,0.195652173,0.285714285,0.282608695,0.26408666883196147,0.3544248071047339,63.81774191537816,0.3158012996427715,-4.086741146699159,-3.134889006614685,-0.40625589047876104,0.56832298,11,0,23,1,92,18,15,0,1,0.104761904,0.219047619,0.478260869,0.56832298,-0.33940425515174866,-0.017611321741132724,90.55857282366071,0.07142857,109.9,0.45714286,0.2673977288332852,0.43888633901422675,74.26053292410714,0.30714286,0.25247525,0.68823529,0.4516129,0.45098039,0.83760684,0.7202381,0.45698925,"Heriberto Hernandez",24878,681715
"Eugenio Suárez","CIN",29,113,3,12,13,0,0.097345132,0.292035398,0.137254902,0.333333333,0.245098039,0.31858407,0.382352941,0.31552093957377747,0.2827001117524647,95.28981172820673,0.22530280612409115,-0.3914843137009698,-3.097179412841797,0.005869885336100805,0.700937011,11,0,33,0,102,25,17,5,0,0.097345132,0.292035398,0.333333333,0.700937011,0.6165328621864319,0.6459776878164081,86.01363488399622,0.07246377,109.6,0.23188406,0.20791490027245055,0.33868085577132856,71.07790924781976,0.19186047,0.27731092,0.64351852,0.45154185,0.48484848,0.79136691,0.69268293,0.47577093,"Eugenio Suarez",12552,553993
"Tyler Stephenson","CIN",43,153,4,10,17,0,0.130718954,0.281045751,0.129770993,0.244186046,0.190839694,0.294117647,0.320610687,0.28210703843559315,0.3213948216931573,72.53664419078906,-1.3267857935279608,-6.196053139734366,1.3184232711791992,-0.007987202863386389,0.614728334,20,0,43,0,131,25,16,5,0,0.130718954,0.281045751,0.465116279,0.614728334,-0.2984856367111206,0.43633613459671394,90.32873675466954,0.12222222,107,0.43333333,0.21158870573966734,0.41473385595506235,70.95906856142241,0.25431034,0.21724138,0.67100977,0.45058626,0.36507937,0.8592233,0.74349442,0.51423786,"Tyler Stephenson",17988,663886
"Giancarlo Stanton","NYY",24,96,3,8,14,1,0.0625,0.302083333,0.166666667,0.344827586,0.255555555,0.302083333,0.422222222,0.32008469601472217,0.3258182406425476,103.93578088900541,-0.42177690379321575,0.016426402473814994,-2.484567880630493,0.08954148655194238,0.724305555,6,0,29,0,90,23,14,6,0,0.0625,0.302083333,0.206896551,0.724305555,0.24176806211471558,0.17511833702477536,94.13606237192623,0.18032787,116.3,0.44262295,0.24496665530734593,0.4662666744656033,79.33508064516128,0.19354839,0.30288462,0.625,0.45052083,0.42857143,0.77272727,0.64739884,0.45833333,"Giancarlo Stanton",4949,519317
"Teoscar Hernández","LAD",50,203,7,30,31,2,0.093596059,0.27093596,0.161111111,0.358333333,0.277777777,0.349753694,0.438888888,0.34850852235709084,0.3370982083407315,123.1617073080833,0.4125137752853334,5.861117121411301,-0.6753640174865723,1.1953123330516897,0.788642582,19,1,55,2,180,50,35,8,0,0.093596059,0.27093596,0.345454545,0.788642582,0.39226359128952026,0.1163127808861889,89.74762059771825,0.11023622,110.7,0.4488189,0.2543977173891934,0.43485797535289417,72.13555927579365,0.23174603,0.2627907,0.65482234,0.45024272,0.5840708,0.79844961,0.73315364,0.47815534,"Teoscar Hernandez",13066,606192
"Carlos Correa","HOU",32,141,3,22,16,1,0.127659574,0.184397163,0.139344262,0.329787234,0.278688524,0.368794326,0.418032786,0.3506444735186441,0.3645433153424944,124.1770500418074,0.3648149259388447,4.318444042493694,2.036384105682373,1.1638962995637294,0.786827112,18,1,26,0,122,34,23,8,0,0.127659574,0.184397163,0.692307692,0.786827112,0.3165597915649414,0.09223048872001077,89.17834850193299,0.10309278,113.1,0.41237113,0.28894261844822616,0.4587458938848777,73.40521450700432,0.21982759,0.31987578,0.61153846,0.45017182,0.68932039,0.85534591,0.79007634,0.4467354,"Carlos Correa",14162,621043
"Tommy Pham","NYM",9,14,0,1,0,0,0.071428571,0.5,0,0,0,0.071428571,0,0.05013329216412136,0.13732800313404628,-77.21451287315945,0.04620493808761239,-2.828848403275442,-0.25704291462898254,-0.273784144444042,0.071428571,1,0,7,0,13,0,0,0,0,0.071428571,0.5,0.142857142,0.071428571,-0.3989518880844116,0.04439742187368034,91.73333740234375,0,106,0.33333333,0.09900000462165245,0.11684615795428936,69.34276835123698,0.16666667,0.31034483,0.58064516,0.45,0.44444444,0.83333333,0.7037037,0.51666667,"Tommy Pham",2967,502054
"Kazuma Okamoto","TOR",53,219,10,25,28,0,0.100456621,0.319634703,0.184615385,0.275862068,0.215384615,0.296803652,0.4,0.3109638952229121,0.3268879685446481,97.20692684614612,-1.5846177130006254,-2.2940319987089572,2.2342918515205383,0.7805341431426032,0.696803652,22,0,70,1,195,42,26,6,0,0.100456621,0.319634703,0.314285714,0.696803652,-0.713486909866333,-0.11332888954763753,92.83571273561508,0.14285714,112.6,0.52380952,0.22297906126651465,0.44350261588371237,73.65703232907458,0.24585635,0.25416667,0.65924276,0.44994618,0.41803279,0.79054054,0.68181818,0.48331539,"Kazuma Okamoto",37123,672960
"Andrew McCutchen","TEX",37,83,1,8,5,0,0.108433734,0.26506024,0.068493151,0.25490196,0.191780821,0.277108433,0.260273972,0.2511440343167408,0.23753407489822573,57.30547062212861,-0.44431224279105663,-4.55414195379894,-2.506063759326935,-0.4321892814999971,0.537382405,9,0,22,0,73,14,11,2,0,0.108433734,0.26506024,0.409090909,0.537382405,-0.6262595653533936,-0.360283461523622,87.06923264723558,0.05769231,106,0.28846154,0.16408218749581951,0.2651095978201252,70.53400653812056,0.19858156,0.20454545,0.68888889,0.4494382,0.41666667,0.77419355,0.69375,0.50561798,"Andrew McCutchen",9847,457705
"Victor Robles","SEA",8,19,0,1,1,1,0,0.210526315,0.105263158,0.4,0.315789473,0.315789473,0.421052631,0.323689950139899,0.2211875021457672,111.77726245774164,-0.2564479857683182,0.0030723884722499983,-0.5343384295701981,0.01329636138718572,0.736842104,0,0,4,0,19,6,4,2,0,0,0.210526315,0,0.736842104,-0.0823579952120781,-0.07384878560909022,85.8933349609375,0.06666667,106.9,0.33333333,0.20293749868869781,0.31343749165534973,67.93556495949075,0.22222222,0.32608696,0.625,0.44871795,0.66666667,0.8,0.74285714,0.41025641,"Victor Robles",18363,645302
"Carson Benge","NYM",52,199,3,25,18,9,0.070351758,0.20603015,0.087912088,0.297101449,0.241758241,0.306532663,0.329670329,0.29039201544756865,0.3336588541666667,86.38946023332824,1.016761306207627,-2.1219184830891997,-1.4825976192951202,0.2730112200888536,0.636202992,14,0,41,3,182,44,34,7,0,0.070351758,0.20603015,0.341463414,0.636202992,-0.017077015712857246,-0.023322764531649134,89.69432901152483,0.07801418,108.9,0.43262411,0.2708876320485319,0.4258595584483629,71.14110406839623,0.26100629,0.26968974,0.63235294,0.44860943,0.65486726,0.89147287,0.81940701,0.49334946,"Carson Benge",35177,701807
