Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR,EV,Barrel%,HardHit%
Orlando Hernandez,NYM,9,5,0,27,24,147.2,7.801353427726585,3.900676713863292,1.4018056940446206,0.2216494845360824,0.781893,0.3775,0.113861386,87.42270628873968,3.7178324929009503,,4.9326071866336445,4.623827098056643,1.3540765419602394,Orlando Hernandez,823,133340,2.0,0.21052632,0.10526316,0.10526316,0.2022263450834879,1.1715574157957458,85.98855109692919,111.01206758095329,102.82961891984276,-1.2147746937326942,4.423652097883638,17,0,0,0,0,608,109,64,61,23,64,4,5,2,0,128,1.6663040909916162,-9.713705867528915,11.380010202527046,11.642999470233915,1.26563710719347,1.010215059348515,0.9670591188582364,0.8405778010686239,1.0510962870385911,27,1.0284692496061325,0.6209855625862448,0,0,0.25,0.60869565,0.42891566,0.59615385,0.88095238,0.20224719000000002,0.49879518,,2007,2.53,,,
Joe Saunders,LAA,8,5,0,18,18,107.1,5.7857137373727605,2.8509314068213603,0.9223601610304402,0.329608938547486,0.72678331,0.453804347,0.088,91.48585559475806,4.444098957692121,,4.264449764053191,4.393105745650169,1.3530070781707764,Joe Saunders,4366,434578,2.02941176,0.14587738,0.07188161,0.07399577,0.2945205479452055,1.518633396444058,98.89542813652965,97.03126102504127,98.87134801224929,0.1796491936389292,4.590190686222978,8,0,0,0,0,473,129,56,53,11,34,1,1,3,0,69,-0.3493000566959381,-8.987316131591797,8.638015747070312,0.4950000047683716,0.0476942807435989,1.0224618911743164,0.9203895330429076,0.8833333253860474,0.8947111368179321,18,-0.234511986374855,-0.1071144935076964,0,0,0.2698145,0.63312693,0.45924132,0.7,0.89486553,0.15992969999999995,0.52138822,,2007,1.38,,,
Rafael Perez,CLE,1,2,1,44,0,60.2,9.1978008483089,2.2252743987844115,0.7417581329281371,0.2337662337662337,0.83673469,0.525641025,0.106382978,89.27664774689227,1.780219519027529,,3.0088359437750594,2.909279026954416,1.2970479726791382,Rafael Perez,4078,460370,4.13333333,0.26271186,0.06355932,0.19915254,0.1855203619909502,0.923076787643904,40.2343508669661,69.8243798247528,66.00762734001174,-1.2286164247475304,2.663761773255256,0,0,0,12,1,236,41,15,12,5,15,2,0,4,0,62,2.340440034866333,-2.7093160152435303,5.049756050109863,22.81999969482422,2.2153282165527344,1.039059281349182,1.086012363433838,1.404263615608215,1.5271211862564087,33,1.4500728845596311,0.8023876601624691,19,4,0.34636872,0.58706468,0.47368421,0.48387097,0.87288136,0.26111111,0.52894737,,2007,2.28,,,
Josh Fogg,COL,10,9,0,30,29,165.2,5.106639682251232,3.2052312899236455,1.2494969435295566,0.3075539568345323,0.71428571,0.400352733,0.101321585,88.07986979166667,4.943661820051725,,5.213448138435625,5.127524297373239,1.2679359689354897,Josh Fogg,989,150319,1.59322034,0.1261745,0.07919463,0.04697987,0.288261515601783,1.5271629309805694,103.27355206151026,111.63297493579658,114.18274741759171,-0.2697863183839004,5.082458394276556,12,0,0,0,0,745,194,99,91,23,59,7,13,3,0,94,0.0538162123411893,-12.720606497954575,12.774421666748822,-3.5918996334075928,-0.2859302461147308,0.9661654273043154,0.894744598188962,0.8492866446574528,1.058813296817243,30,-0.434555821120739,0.4902566471080041,0,0,0.23809524,0.6353167,0.43205248,0.76923077,0.88217523,0.14967461999999998,0.48828491,,2007,0.92,,,
David Weathers,CIN,2,6,33,70,0,77.2,5.562233580964569,3.1287563892925703,0.4635194650803808,0.2581967213114754,0.70663812,0.3553719,0.038095238,88.77033580433239,3.592275854372951,,3.909133256913252,4.9355665252010645,1.250840425491333,David Weathers,902,124000,1.77777778,0.14634146,0.08231707,0.06402439,0.2263513513513513,1.2103008254876608,78.18307161373377,83.65171105769771,109.85609788178093,-0.3168574025403012,4.573942803025238,0,0,0,0,6,328,67,33,31,4,27,4,5,1,0,48,1.4851460456848145,-9.98354434967041,11.468689918518066,10.73699951171875,1.0767182111740112,1.9491217136383057,1.620125651359558,1.7531428337097168,1.7892999649047852,10,1.1579595804214478,-0.3960030359465603,33,12,0.21886792,0.6561086,0.41769547,0.70689655,0.90344828,0.15270936000000002,0.45473251,,2007,1.86,,,
Pedro Martínez,NYM,3,1,0,5,5,28.0,10.285714285714286,2.25,0.0,0.3793103448275862,0.73809524,0.313953488,0.0,87.86952561598558,2.5714285714285716,,1.918176569257464,3.620675115925925,1.249396562576294,Pedro Martinez,200,118377,4.57142857,0.25,0.0546875,0.1953125,0.2773109243697479,1.4285714285714286,59.47374378178589,42.311376367204666,80.21898425410741,0.6532520021711077,3.384414906263352,2,0,0,0,0,128,33,11,8,0,7,1,2,1,0,32,0.3656840324401855,-2.024214029312134,2.3898980617523193,3.596799850463867,0.3712230026721954,1.072852373123169,0.8875293135643005,0.8700000047683716,0.8301199674606323,5,0.0061309076845645,0.3347212371223175,0,0,0.21875,0.74358974,0.50704225,0.42857143,0.93103448,0.16666667000000002,0.54929577,,2007,0.58,,,
Brett Tomko,- - -,4,12,0,40,19,131.1,7.195432377738961,3.289340515537811,1.233502693326679,0.3156626506024096,0.63291139,0.410071942,0.111801242,92.6662968195922,5.550762119970056,,4.5644784038887645,4.320595815427449,1.2413509860634804,Brett Tomko,1056,123387,2.1875,0.17857143,0.08163265,0.09693878,0.2769516728624535,1.5000001887984924,129.91369586487215,103.5492074109216,95.99491004932024,0.9862837160812914,4.330613662271065,8,0,0,0,0,588,149,89,81,18,48,1,2,5,0,105,-2.421184055507183,-10.16772598028183,7.746541932225227,-21.27969992160797,-2.067990161478519,0.8331957598133842,0.7552562641336563,0.6972249910235405,0.8676709840374608,31,-1.9787824526429176,-0.927118143934134,2,3,0.24898512,0.60285375,0.43734177,0.64673913,0.87179487,0.18813314000000003,0.53227848,,2007,-0.6799999999999999,,,
Brett Myers,PHI,5,7,21,51,3,68.2,10.878643899176522,3.5388359672020013,1.1796119890673338,0.3005780346820809,0.73298429,0.457627118,0.14516129,92.80251044984075,4.325243959913557,,3.749314024850933,3.1781095214828547,1.23909692466259,Brett Myers,962,408206,3.07407407,0.28327645,0.09215017,0.19112628,0.230188679245283,1.2815537659003131,95.070444079311,81.50011058251349,70.24373708336283,0.5759299350626241,3.0073076222892023,1,0,0,3,3,293,61,33,33,9,27,1,1,5,0,83,-0.4669459760189056,-8.69407606124878,8.227126359939575,1.8140006065368652,0.1597310900688171,1.6450207516168938,1.4463674958546957,1.5122863054275513,1.810285644871848,14,0.4985077083110809,-0.782361863682643,22,8,0.25568182,0.5721393,0.42440318,0.73333333,0.86086957,0.17500000000000004,0.5331565,,2007,0.65,,,
Saul Rivera,WSN,4,6,3,85,0,93.0,6.193549911388252,4.06451712934854,0.0967742173654414,0.301038062283737,0.71209801,0.496376811,0.011235955,89.56007254464286,3.677420259886775,,3.422400884598536,4.483133001426663,1.2374101877212524,Saul Rivera,2027,346800,1.52380952,0.16080402,0.10552764,0.05527638,0.2485875706214689,1.3978498063897098,86.26611373713551,78.47380812369519,99.6584316269968,0.255019375288239,4.40605593529964,0,0,0,19,2,398,88,39,38,1,42,4,2,4,0,64,1.2801079750061035,-7.3538498878479,8.633957862854004,17.841999053955078,1.7995803356170654,1.231731653213501,1.02881920337677,1.255590558052063,1.270979404449463,68,1.1110440492630005,-0.0717689996477761,26,12,0.2195122,0.68503937,0.456,0.51851852,0.85057471,0.22807018,0.508,,2007,1.47,,,
Kameron Loe,TEX,6,11,0,28,23,136.0,5.161764524902858,3.70588222300718,0.8602940874838098,0.3211206896551724,0.61825319,0.563291139,0.104838709,88.9983063247731,5.360293929706814,,4.658722737988388,4.559859535965695,1.219121710397303,Kameron Loe,4422,434180,1.39285714,0.12682927,0.09105691,0.03577236,0.2918918918918919,1.6029411202689787,115.24188418488946,102.37880837425702,102.56460270089866,0.7015711917184264,4.6508108387096545,9,0,0,0,0,615,162,96,81,13,56,6,4,6,0,78,-1.4314459785819054,-11.53367644548416,10.10223439335823,-20.707399368286133,-1.982049375772476,0.9902807789308656,0.8528887182474136,0.7652285705719676,0.9532786054270608,28,-0.7465539872646332,-0.6989410774051403,1,1,0.27246377,0.58090186,0.43351801,0.73404255,0.89954338,0.15015973999999999,0.52216066,,2007,-0.39,,,
Brian Shouse,MIL,1,1,1,73,0,47.2,6.041961265489947,2.6433580536518515,0.0,0.3006535947712418,0.69354839,0.554054054,0.0,80.19169921875,3.0209806327449735,,2.9039406259365936,3.825057371920996,1.2113598585128784,Brian Shouse,630,122195,2.28571429,0.15920398,0.06965174,0.08955224,0.2486486486486486,1.2587419303104057,69.05059102458935,64.17483115211591,84.82567656472597,0.1170400068083798,3.631321432311159,0,0,0,21,3,201,46,19,16,0,14,5,2,0,1,32,0.8382640480995178,-2.866692066192627,3.7049560546875,11.223999977111816,1.1464256048202517,0.9966847896575928,0.7838055491447449,1.3958740234375,1.2482266426086426,60,1.1568603515625,-0.3158080381350018,24,9,0.25423729,0.65151515,0.464,0.6,0.86046512,0.20689654999999996,0.528,,2007,1.01,,,
Jeremy Accardo,TOR,4,4,30,64,0,67.1,7.618813319973581,3.207921397883613,0.5346535663139356,0.25,0.81232493,0.492146596,0.068965517,94.768399931694,2.1386142652557423,,3.477228947936674,3.785537098833964,1.2061251401901243,Jeremy Accardo,6428,435618,2.375,0.20727273,0.08727273,0.12,0.2048192771084337,1.1138615964873655,47.59092797174328,78.07929878843755,85.41494771523375,-1.338614682680931,3.5875991130438223,0,0,0,2,5,275,51,19,16,4,24,2,2,0,1,57,1.731503963470459,-8.59536361694336,10.326871871948242,18.579999923706055,1.765233874320984,2.0042927265167236,1.7358086109161377,1.8558624982833865,1.6093624830245972,16,1.6413486003875732,-0.7774508570276731,31,9,0.26027397,0.62608696,0.45839874,0.65789474,0.85185185,0.19863014,0.54160126,,2007,2.17,,,
Edwin Jackson,TBD,5,15,0,32,31,161.0,7.155279970652907,4.919254979823874,1.0621118706437909,0.3410852713178294,0.65668203,0.450570342,0.101604278,94.8350370762712,5.757764351384761,,4.897990342217568,4.820887099251342,1.2000470105558634,Edwin Jackson,1841,429719,1.45454545,0.16953642,0.11655629,0.05298013,0.2941176470588235,1.7577640900128235,129.08883789607265,111.03243560490311,108.34582824394217,0.859774009167193,4.918197404429292,14,1,1,0,0,755,195,116,103,19,88,3,4,7,1,128,-2.216209896374494,-15.72684619273059,13.510639872401953,-25.71840026974678,-2.5409727320075035,1.086203399270319,0.9405347856948948,0.8543625217862427,1.187225748454371,31,-1.9026685785502195,-0.1376582127885677,0,0,0.2475442,0.64111498,0.45614035,0.61111111,0.88043478,0.18825910999999995,0.53000923,,2007,0.16,,,
Manny Corpas,COL,4,2,19,78,0,78.0,6.692308346900778,2.3076925334140617,0.6923077600242185,0.2590909090909091,0.84856397,0.573991031,0.095238095,92.86177884615384,2.076923280072655,,3.598579534772667,3.611807416067591,1.1789077520370483,Manny Corpas,2807,466918,2.9,0.18954248,0.06535948,0.12418301,0.2218309859154929,1.0641026681853727,43.387119163847224,76.64081178465118,80.01910993257508,-1.521656254700012,3.3012289091231883,0,0,0,16,3,306,63,20,18,6,20,3,2,0,0,58,2.9943559169769287,-5.3179121017456055,8.312268257141113,20.17799949645996,1.8331533670425415,1.3505945205688477,1.322585105895996,1.351130723953247,1.8295187950134275,32,2.0444514751434326,0.1726135812998266,30,7,0.25,0.62359551,0.46451613,0.60606061,0.87387387,0.1875,0.57419355,,2007,2.9,,,
Justin Miller,FLA,5,0,0,62,0,61.2,10.800001113479317,3.5027030638311296,0.7297298049648187,0.3076923076923077,0.71428571,0.425806451,0.074626865,85.568603515625,3.6486490248240937,,3.0612267439168575,3.3701402637672553,1.158557653427124,Justin Miller,1313,277405,3.08333333,0.28571429,0.09266409,0.19305019,0.225531914893617,1.2486487773842454,82.69253377645217,68.62695997641052,74.57203133560583,0.5874222809072358,2.956283831532935,0,0,0,17,3,259,53,27,25,5,24,6,0,4,1,74,0.4380558729171753,-4.08553409576416,4.523590087890625,5.692999839782715,0.5813664793968201,0.9351539611816406,0.8220425248146057,1.1142516136169434,1.0699461698532104,52,0.9212329387664796,-0.452801117803376,18,11,0.40983607,0.63636364,0.51131222,0.44,0.9047619,0.30088496,0.4479638,,2007,0.96,,,
Noah Lowry,SFG,14,8,0,26,26,156.0,5.0192302782860505,5.0192302782860505,0.6923076245911794,0.2842942345924453,0.74283232,0.449186991,0.068571428,85.94025151558891,3.9230765393500167,,4.893451132764964,5.3007120373755825,1.1557875871658323,Noah Lowry,1833,430161,1.0,0.12536023,0.12536023,0.0,0.2574750830564784,1.551281899546902,88.17567089613775,111.0000888237091,118.08632811875316,-0.9703745934149476,5.620156572459641,13,1,0,0,0,694,155,76,68,12,87,2,5,5,0,87,0.4290958940982818,-12.530285835266112,12.959385871887209,5.643800258636475,0.5529740452766418,1.070813775062561,0.9474087357521056,0.8736000061035156,1.238055944442749,25,-0.9693637490272522,1.370083186982944,0,0,0.24597701,0.59615385,0.41715629,0.71028037,0.9233871,0.14084507000000002,0.48883666,,2007,2.28,,,
Shaun Marcum,TOR,12,6,1,38,25,159.0,6.905660543037763,2.773584972203692,1.5283019234591773,0.2669584245076586,0.76876513,0.401709401,0.137055837,87.76432958717555,4.132075570834072,,4.931429080647018,4.2781655733195,1.1374280601739883,Shaun Marcum,6204,451788,2.48979592,0.18484848,0.07424242,0.11060606,0.2458745874587458,1.2452830487445148,91.9517437343234,110.07896013023289,96.32565876841753,-0.7993535098129456,4.2431133377757275,15,0,0,1,1,660,149,76,73,27,49,1,5,1,0,122,1.4274060130119324,-11.780235886573792,13.2076416015625,9.499099493026732,0.9318216443061828,1.040153470551026,1.019737797624925,0.997936813454879,1.4273000210523603,32,0.9586086552590132,0.4136946186566692,3,5,0.29041626,0.62637363,0.43898488,0.61333333,0.83430799,0.24723247000000004,0.44222462,,2007,1.89,,,
Sean Marshall,CHC,7,8,0,21,19,103.1,5.83548405048875,3.0483871905538247,1.1322580993485636,0.2848484848484848,0.72916667,0.481818181,0.109243697,86.97007946257895,3.919354959283489,,4.623476151000946,4.432659122422557,1.1328407153487206,Sean Marshall,5905,445156,1.91428571,0.15022422,0.07847534,0.07174888,0.2609756097560975,1.3741935906623592,85.03417233453435,101.51422093279494,98.520771074405,-0.7041211917174572,4.603115107478166,10,0,0,0,0,446,107,52,45,13,35,3,1,4,0,67,0.4314918890595436,-7.521919906139374,7.953412175178528,6.135599792003632,0.5815740302205086,0.959933355645842,0.9370469993299192,0.8531238436698914,1.0101999952679588,21,0.3956740126013756,0.0538279101328713,1,0,0.2690678,0.63515755,0.4744186,0.64566929,0.87206266,0.18431372999999995,0.56093023,,2007,1.2,,,
Hideki Okajima,BOS,3,2,5,66,0,69.0,8.217394030162655,2.217392039885161,0.7826089552535862,0.2378378378378378,0.8557047,0.445652173,0.08,87.92365872130102,2.217392039885161,,3.326561691269767,3.559684174398019,1.1314010620117188,Hideki Okajima,7763,506606,3.70588235,0.23161765,0.0625,0.16911765,0.1968503937007874,0.9710148148516718,47.65308636006183,77.24140696517424,80.41276833124547,-1.109169651384606,3.1830925827232193,0,0,0,27,2,272,50,17,17,6,17,2,1,0,0,63,2.983151912689209,-5.071869850158691,8.055022239685059,22.025999069213867,2.0817534923553467,1.5044418573379517,1.3521047830581665,1.4536454677581787,1.3714414834976196,53,1.8447374105453491,0.1381587034778104,28,6,0.27368421,0.565,0.42307692,0.51923077,0.84070796,0.26060606,0.51282051,,2007,2.94,,,
Matt Garza,MIN,5,7,0,16,15,83.0,7.265060908771277,3.469879837025087,0.8674699592562718,0.34375,0.72847682,0.476923076,0.081632653,94.21119068287037,3.6867473268391553,,4.179364263213663,4.407536767401788,1.130214063450694,Matt Garza,3340,490063,2.09375,0.18256131,0.08719346,0.09536785,0.2900302114803625,1.5421688164555944,82.96618206860565,96.65158859041036,99.19096556724053,-0.4926169363745076,4.349439590936422,6,0,0,0,0,367,96,44,34,8,32,4,4,4,0,67,0.141117968596518,-6.231830088421702,6.372947804629803,2.0007998943328857,0.1692774593830108,1.0231391227654227,0.8574187159538269,0.8213250143453479,1.2147599458694458,15,-0.3557073175907135,0.4936337886409975,0,0,0.31416838,0.66368515,0.50095602,0.77124183,0.85714286,0.16793893000000004,0.53441683,,2007,0.85,,,
George Sherrill,SEA,2,0,3,73,0,45.2,11.036502496484072,3.3503668292898077,0.7883216068917195,0.2307692307692307,0.84158416,0.245098039,0.071428571,90.04377809289383,2.3649648206751586,,3.108218206204082,3.507863677231468,1.1295219659805298,George Sherrill,6291,430941,3.29411765,0.30769231,0.09340659,0.21428571,0.1707317073170731,0.9854020086146492,53.91792938261414,71.65906291528623,79.26505052665243,-0.7432533855289236,2.925310405044911,0,0,0,22,4,182,28,12,12,4,17,1,1,1,1,56,1.0215458869934082,-3.1285200119018555,4.150065898895264,11.562999725341797,1.1141277551651,1.3272238969802856,0.9622796773910522,1.5226218700408936,1.6740421056747437,57,1.0022951364517212,-0.2326089596750367,18,11,0.21759259,0.60992908,0.43975904,0.57446809,0.83139535,0.22374428999999996,0.56626506,,2007,1.86,,,
Brandon McCarthy,TEX,5,10,0,23,22,101.2,5.222950166427092,4.249179796415261,0.7967212118278614,0.3,0.66934404,0.357558139,0.055900621,88.96715531367042,4.868851850059153,,4.73468692090622,5.570458200770137,1.124545630067587,Brandon McCarthy,4662,435221,1.22916667,0.12854031,0.10457516,0.02396514,0.2720588235294117,1.5639342306250612,104.67628610966698,104.02310799778375,124.94729187437704,0.1341649291529334,5.501012245609591,9,0,0,0,0,459,111,62,55,9,48,0,3,4,1,59,-0.905013982206583,-8.747445724206045,7.842431802302599,-5.7220001220703125,-0.5603524595499039,1.0273970604187654,0.9067196970894223,0.8459652121300283,0.8234608484351117,23,-0.518279142677784,-0.3626013046905399,0,0,0.21758242,0.61431065,0.43871595,0.73737374,0.83806818,0.18403548000000003,0.557393,,2007,0.62,,,
Odalis Perez,KCR,8,11,0,26,26,137.1,4.194174912616578,3.276699150481702,0.9174757621348764,0.3319838056680162,0.66854991,0.453629032,0.081395348,88.20822813452745,5.5703885558188935,,4.812420732917252,5.058313626685966,1.1240743398666382,Odalis Perez,668,136602,1.28,0.10223642,0.0798722,0.02236422,0.3111888111888112,1.6601942362440625,121.42752938111576,108.70980159246128,113.60433921390852,0.7579678229016418,5.270253963298037,8,0,0,0,0,626,178,90,85,14,50,5,4,3,0,64,-1.4502099752426147,-11.750226020812988,10.300016403198242,-15.27929973602295,-1.438701868057251,0.9930051565170288,0.8656701445579529,0.8765384554862976,1.090984582901001,26,-1.6947638988494873,0.2343384763579925,0,0,0.25498008,0.57307692,0.41682975,0.671875,0.90604027,0.16431925000000003,0.50880626,,2007,-0.21,,,
Randy Flores,STL,3,0,1,70,0,55.0,7.690912291472955,2.454546476002007,0.3272728634669342,0.3709677419354839,0.67285383,0.405555555,0.03030303,89.7536328125,4.254547225070145,,2.985059580211753,4.017699873218079,1.1206153631210327,Randy Flores,1446,420864,3.13333333,0.18577075,0.05928854,0.12648221,0.3021276595744681,1.5636370143420193,98.54599168985206,67.47294260466423,89.16775961446487,1.2694876448583925,3.6868074597748337,0,0,0,14,1,253,71,31,26,2,15,0,3,3,0,47,-0.7825719118118286,-4.482997894287109,3.7004261016845703,-13.470999717712402,-1.344550848007202,0.9344924092292786,0.7736762166023254,1.1021771430969238,1.164803385734558,59,-0.2216482311487198,-0.6157816977441792,13,16,0.31382979,0.57926829,0.4375,0.59322034,0.91578947,0.20779221000000003,0.46590909,,2007,-0.16,,,
Alan Embree,OAK,1,2,17,68,0,68.0,6.750003029319776,2.514707010923054,0.6617650028744879,0.2966507177033493,0.70886076,0.341232227,0.052083333,94.01617420913884,3.970590017246927,,3.533722919741363,4.348861092626214,1.0997235774993896,Alan Embree,1030,113833,2.68421053,0.17957746,0.06690141,0.11267606,0.2528301886792453,1.26470644993791,90.32019791233462,80.65891607743234,97.89141962849742,0.4368670975055639,4.007094185279217,0,0,0,16,4,284,67,30,30,5,19,5,0,0,0,51,2.112621784210205,-6.062746047973633,8.175370216369629,6.730999946594238,0.6860734224319458,1.4929733276367188,1.4445570707321167,1.536861777305603,1.8056187629699707,32,1.0062237977981567,0.4088194217309893,30,12,0.29780564,0.70149254,0.52288488,0.64210526,0.83687943,0.21220159000000005,0.55755895,,2007,0.69,,,
