Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Year,EV,Barrel%,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%
Mike Timlin,STL,4,5,3,67,0,72.2,5.821100509986492,2.3532108444626245,0.7431192140408287,0.3103448275862069,0.70960699,,,,4.087155677224558,,3.7372101757103215,,0.7405096292495728,Mike Timlin,1187,123348,2.47368421,0.15309446,0.06188925,0.09120521,0.2736842105263158,1.3348622918881554,95.40933664769894,84.78461194626058,,0.3499455015142367,,0,0,0,,,307,78,35,33,6,19,4,3,3,1,47,0.0951699912548065,-5.7296462059021,5.8248162269592285,5.394000053405762,0.5440444350242615,1.074267864227295,1.1165997982025146,1.1035313606262207,1.1403541564941406,48,0.339912086725235,-0.251321527122802,13,12,2001,,,,,,,,,,
Mike Matthews,STL,3,4,1,51,10,89.0,7.280900124693474,3.337079223817842,1.112359741272614,0.2540322580645161,0.82635983,,,,3.2359556109748775,,4.285092097456904,,0.718074381351471,Mike Matthews,1170,150347,2.18181818,0.19565217,0.08967391,0.10597826,0.2235649546827794,1.2022473971330274,75.53917752263523,97.35792796281368,,-1.049136486482026,,2,0,0,,,368,74,32,32,11,33,4,4,4,1,72,0.1908519566059112,-5.193242073059082,5.384093761444092,11.365600109100342,1.0852475464344025,0.820155348727312,0.8373888907609163,0.7208274450956607,0.8355272547765211,44,1.1457730308175087,-0.9130708276287244,4,4,2001,,,,,,,,,,
Giovanni Carrara,LAD,6,1,0,47,3,85.1,7.382812940049943,2.531250150874266,1.265625075437133,0.2531120331950207,0.83743842,,,,3.1640626885928325,,4.11554314293899,,0.6858357861638069,Giovanni Carrara,643,112030,2.91666667,0.20114943,0.06896552,0.13218391,0.2260061919504644,1.1367188177537213,77.34276636856444,93.92826598781096,,-0.9514804543461576,,1,0,0,,,348,73,30,30,12,24,3,1,0,0,70,1.3870080709457395,-5.222745895385742,6.609753966331482,12.915599822998049,1.3127775490283966,1.0218110638605038,1.015095019581342,1.2093021793568388,1.2653111656506857,45,1.071750484406948,0.2856512114657559,15,8,2001,,,,,,,,,,
Osvaldo Fernandez,CIN,5,6,0,20,14,79.1,3.970588394396982,3.743697629002869,0.9075630615764532,0.3275862068965517,0.59294872,,,,6.920168344520454,,4.72560748478828,,0.6843814179301262,Osvaldo Fernandez,1004000,114080,1.06060606,0.09562842,0.09016393,0.00546448,0.3093093093093093,1.7142857829777447,155.1962917757234,104.72917818833574,,2.1945608597321744,,5,0,0,,,366,103,62,61,8,33,3,0,0,0,35,-1.2980400323867798,-6.347304105758667,5.049264073371887,-18.39880061149597,-1.7742713540792463,0.8577997145620553,0.7196116958345685,0.7611400127410889,0.8266222476959229,18,-1.5077931806445122,-0.0054272254143621,0,2,2001,,,,,,,,,,
Victor Zambrano,TBD,6,2,2,36,0,51.1,10.168831420720869,3.1558442340168207,1.051948078005607,0.2519685039370078,0.75098814,,,,3.1558442340168207,,3.5361498284528907,,0.6742697358131409,Victor Zambrano,1237,406913,3.22222222,0.27358491,0.08490566,0.18867925,0.1989528795811518,1.0909091179317405,70.45516108706026,80.71811666600365,,-0.38030559443607,,0,0,0,,,212,38,21,18,6,18,0,3,4,0,58,0.1993340402841568,-4.742343902587891,4.941678047180176,7.914999485015869,0.7738251686096191,1.2329212427139282,1.2541933059692385,1.2085555791854858,1.4574588537216189,17,0.6810194849967957,-0.5193432696974476,13,6,2001,,,,,,,,,,
Scott Strickland,MON,2,6,9,77,0,81.1,9.405739175411783,4.536885955198625,0.9959017950436004,0.2735849056603773,0.76458753,,,,3.2090168951404907,,4.057333708309248,,0.666687548160553,Scott Strickland,897,232994,2.07317073,0.24216524,0.11680912,0.12535613,0.218954248366013,1.3278690600581342,70.36993996888728,90.03786738779186,,-0.8483168131687577,,0,0,0,,,351,67,36,29,9,41,5,4,4,0,85,0.8459179401397705,-7.061985969543457,7.907903671264648,5.820000171661377,0.634450376033783,1.2850743532180786,1.296509027481079,1.2346104383468628,1.0473434925079346,46,0.8556933999061584,-0.1974295897060515,20,9,2001,,,,,,,,,,
Vicente Padilla,PHI,3,1,0,23,0,34.0,7.676469726958586,3.1764702318449323,0.2647058526537443,0.3431372549019608,0.64377682,,,,4.23529364245991,,2.7844309767224766,,0.6568533778190613,Vicente Padilla,964,218894,2.41666667,0.20138889,0.08333333,0.11805556,0.2727272727272727,1.4117645474866365,99.1177589355507,64.20796652827892,,1.450862665737433,,0,0,0,,,144,36,18,16,1,12,0,0,1,0,29,-0.8533941507339478,-2.082321882247925,1.2289280891418457,-2.991999864578247,-0.2849675416946411,0.5915549397468567,0.7193902730941772,0.9742260575294496,0.9506222009658812,18,0.0614068359136581,-1.5040355646994232,4,6,2001,,,,,,,,,,
Danys Baez,CLE,5,3,0,43,0,50.1,9.298016298665733,3.5761601148714353,0.8940400287178588,0.2377049180327868,0.7,,,,2.5033120804100046,,3.645163515188127,,0.6555795669555664,Danys Baez,367,276056,2.6,0.25742574,0.0990099,0.15841584,0.1899441340782122,1.0728480344614306,55.798774022841194,82.02427309558328,,-1.1418514347781223,,0,0,0,,,202,34,22,14,5,20,4,3,3,0,52,1.5699400901794434,-3.2299399375915527,4.799880027770996,8.993000030517578,0.8301868438720703,1.1994949579238892,1.2821160554885864,1.3006465435028076,1.210628628730774,35,1.0388771295547483,0.2699571259028386,18,8,2001,,,,,,,,,,
Rick White,NYM,4,5,2,55,0,69.2,6.588516986920553,2.1961723289735176,0.9043062531067424,0.2882882882882883,0.64837905,,,,3.875598227600325,,3.709423934819239,,0.6458209156990051,Rick White,456,124184,3.0,0.17056856,0.05685619,0.11371237,0.2535714285714285,1.263157940847513,92.66261943350652,86.43304961185272,,0.1661742927810858,,0,0,0,,,299,71,38,30,7,17,4,2,1,0,51,-0.2444319874048233,-5.135282039642334,4.890850067138672,-3.4049999713897705,-0.4152500629425049,0.9316702485084534,0.9662455320358276,1.1131854057312012,1.243054986000061,40,0.0074855601415038,-0.2698444664134856,11,13,2001,,,,,,,,,,
Jeff Shaw,LAD,3,5,43,77,0,74.2,6.991072381029453,2.1696431527332787,1.2053573070740438,0.2465116279069767,0.73913043,,,,3.6160719212221313,,4.040208392970435,,0.6372304558753967,Jeff Shaw,1011823,122079,3.22222222,0.19141914,0.05940594,0.1320132,0.2226148409893993,1.0848215763666391,88.39173976650608,92.19087960724018,,-0.4241364717483034,,0,0,0,,,303,63,32,30,10,18,8,2,0,1,58,1.3610318899154663,-9.259697914123535,10.62073040008545,6.622000694274902,0.6852583289146423,2.068141460418701,1.725314974784851,1.701735019683838,2.5076000690460205,11,1.0158509016036987,-0.3577567064223297,40,10,2001,,,,,,,,,,
Vladimir Nunez,FLA,4,5,0,52,3,92.0,6.260871252626466,2.9347833996686563,0.8804350199005968,0.2573529411764705,0.79881657,,,,2.739131173024079,,4.070876235186789,,0.6369400881230831,Vladimir Nunez,532,136727,2.13333333,0.16842105,0.07894737,0.08947368,0.2289855072463768,1.1847829280143831,65.48831749233676,95.26268788822568,,-1.3317450621627105,,1,0,0,,,380,79,33,28,9,30,5,5,1,1,64,0.3063341751694679,-5.6951940059661865,6.001528263092041,7.876800298690796,0.8409311100840569,0.8973350402322098,1.021451229194425,1.0784692489183867,1.0243692581470196,39,0.220466673374176,0.1209154876191087,14,9,2001,,,,,,,,,,
Ruben Quevedo,MIL,4,5,0,10,10,56.2,9.529411550871648,4.764705775435823,1.429411732630747,0.3051948051948052,0.76294278,,,,4.605882249587962,,4.584430912572209,,0.6277352571487427,Ruben Quevedo,705,275935,2.0,0.23715415,0.11857708,0.11857708,0.2511210762331838,1.5176470247684473,105.36985754266703,102.89427330763314,,0.0214513370157529,,6,0,0,,,253,56,30,29,9,30,4,0,1,0,60,0.2185859978199005,-4.279642105102539,4.498228073120117,1.02400004863739,0.1112533137202262,1.0134543180465698,0.9436418414115906,0.8700000047683716,0.8543000221252441,10,-0.1276171803474426,0.3433012954846935,0,0,2001,,,,,,,,,,
Jose Acevedo,CIN,5,7,0,18,18,96.0,6.375,3.1875,1.59375,0.2847457627118644,0.67425569,,,,5.4375,,5.090803496042888,,0.6266406178474426,Jose Acevedo,307,406895,2.0,0.16306954,0.08153477,0.08153477,0.2657894736842105,1.40625,121.94498667054818,112.89651124656892,,0.3466965039571121,,10,0,0,,,417,101,61,58,17,34,2,3,4,0,68,-0.8713459968566895,-7.909003734588623,7.037658214569092,-11.184399604797363,-1.0980796813964844,0.9711832404136658,0.9040014147758484,0.8787888884544373,0.9633888602256776,18,-0.6606785655021667,-0.2365218397329446,0,0,2001,,,,,,,,,,
Mike Myers,COL,2,3,0,73,0,40.0,8.10000463485983,5.400003089906553,0.4500002574922128,0.2857142857142857,0.73800738,,,,3.6000020599377023,,3.774137244224786,,0.6232492327690125,Mike Myers,68,119624,1.5,0.21428571,0.14285714,0.07142857,0.2237762237762237,1.400000801086884,68.9237271395155,77.6048734349084,,-0.1741351842870835,,0,0,0,,,168,32,17,16,2,24,7,1,0,0,36,-0.2142780721187591,-2.864422082901001,2.65014386177063,9.295000076293944,0.7249517440795898,0.981192708015442,1.2652641534805298,1.2858164310455322,1.6630643606185913,59,0.7515111565589905,-0.9698964649375632,10,11,2001,,,,,,,,,,
Hector Carrasco,MIN,4,3,1,56,0,73.2,8.552038265738089,3.665159256744896,0.9773758017986388,0.3301435406698564,0.6993737,,,,4.642535058543534,,3.7821686807252,,0.6102867722511292,Hector Carrasco,1240,112031,2.33333333,0.22082019,0.09463722,0.12618297,0.2682926829268293,1.4524890387840883,101.2626196184894,87.07453672398535,,0.8603663778183339,,0,0,0,,,317,77,40,38,8,30,3,0,7,1,70,-1.3706799745559692,-5.232227802276611,3.861547946929931,-3.94800066947937,-0.3465912640094757,0.7835496068000793,0.827147364616394,0.9283857345581056,1.0124136209487915,44,-0.1804860681295395,-1.5688351779797636,12,13,2001,,,,,,,,,,
Kevin Olsen,FLA,0,0,0,4,2,15.0,7.8,1.2,0.0,0.2682926829268293,0.84615385,,,,1.2,,1.715803496042888,,0.6052157282829285,Kevin Olsen,533,407485,6.5,0.23214286,0.03571429,0.19642857,0.2037037037037037,0.8666666666666667,28.690112311796646,39.567052635164224,,-0.5158034960428881,,1,0,0,,,56,11,2,2,0,2,1,0,0,0,13,0.5743959993124008,-0.619379997253418,1.1937759965658188,5.469599962234497,0.5627155005931854,1.0452160913693278,0.9267740428447724,0.6142999976873398,1.0263999551534653,4,0.6176697313785553,-0.0681221267680196,1,0,2001,,,,,,,,,,
Ryan Drese,CLE,1,2,0,9,4,36.2,5.890909193054705,3.681818245659191,0.4909090994212254,0.2803738317757009,0.7300885,,,,3.4363636959485784,,3.758227750762436,,0.6043570935726166,Ryan Drese,379,400181,1.6,0.16107383,0.10067114,0.06040269,0.2406015037593984,1.281818204044311,76.59647505840549,84.53487879664648,,-0.3218640548138576,,1,0,0,,,149,32,15,14,2,15,2,1,0,0,24,0.1874560117721557,-2.426748037338257,2.614203929901123,7.351199984550476,0.6660653650760651,0.9740105252112112,0.8389995008707046,0.8071999881002638,1.2343142798968725,7,0.6969918012619019,-0.5045339099762748,1,1,2001,,,,,,,,,,
Vic Darensbourg,FLA,1,2,1,58,0,48.2,6.1027424367257055,1.849315889916881,0.7397263559667522,0.3116883116883117,0.67944251,,,,4.253426546808825,,3.4395479616920066,,0.57996666431427,Vic Darensbourg,516,133240,3.3,0.16336634,0.04950495,0.11386139,0.2722513089005235,1.273973168609407,101.69273778160212,80.33226613900514,,0.8138785851168184,,0,0,0,,,202,52,24,23,4,10,6,1,0,0,33,-0.5731340646743774,-3.753136157989502,3.180001974105835,0.7909998893737793,0.1220434680581092,0.9299951195716858,0.9870684742927552,1.0478758811950684,1.5127384662628174,39,0.1663747876882553,-0.7826512095885524,12,9,2001,,,,,,,,,,
Jose Jimenez,COL,6,1,17,56,0,55.0,6.054547134273775,3.6000009987573796,0.981818454206558,0.2906976744186046,0.73275862,,,,4.090910225860658,,4.321864455199536,,0.547841489315033,Jose Jimenez,435,150455,1.68181818,0.15611814,0.092827,0.06329114,0.2604651162790697,1.4181822116316949,78.3223941167281,88.99634510780876,,-0.2309542293388782,,0,0,0,,,237,56,27,25,6,22,4,0,3,0,37,1.2995260953903198,-5.177854061126709,6.477380275726318,6.345999717712402,0.5875028967857361,1.4760388135910034,1.3868156671524048,1.415842890739441,2.36654281616211,7,0.913356602191925,-0.0329420199840574,18,11,2001,,,,,,,,,,
Roberto Hernandez,KCR,5,6,28,63,0,67.2,6.118226830927913,3.458128208785342,0.9310345177498998,0.2995169082125604,0.71925754,,,,4.123152864320985,,4.231402883661808,,0.5475530028343201,Roberto Hernandez,605,115832,1.76923077,0.16027875,0.09059233,0.06968641,0.2653846153846154,1.403940939464135,85.79513470093536,92.39417732347567,,-0.1082500193408231,,0,0,0,,,287,69,34,31,7,26,3,1,6,0,46,-0.0920340344309806,-9.86864185333252,9.77660846710205,8.027999877929688,0.7593840956687927,1.681344747543335,1.5639808177947998,1.5235016345977783,1.5617499351501465,8,0.040985208004713,-0.0957235563211154,25,9,2001,,,,,,,,,,
Aaron Fultz,SFG,3,1,1,66,0,71.0,8.49296048434421,2.6619726891228117,1.140845438195491,0.3019801980198019,0.65491184,,,,4.563381752781963,,3.739277896926579,,0.5470824241638184,Aaron Fultz,1113,150269,3.19047619,0.22333333,0.07,0.15333333,0.2517985611510791,1.2816905540220944,109.2209302507502,88.83690027671484,,0.824103855855383,,0,0,0,,,300,70,40,36,9,21,3,1,1,0,67,0.9715760946273804,-3.121166229248047,4.092742443084717,1.2509992122650146,0.1302046477794647,0.7468621730804443,0.942931830883026,1.0565696954727173,1.0884897708892822,49,0.0061215204186737,1.294755843098212,16,8,2001,,,,,,,,,,
Ray King,MIL,0,4,1,82,0,55.0,8.018186823319967,4.090911644551003,0.8181823289102007,0.2857142857142857,0.77941176,,,,3.6000022472048827,,3.8673191582864215,,0.5451074838638306,Ray King,693,150037,1.96,0.20940171,0.10683761,0.1025641,0.235576923076923,1.3454553853189966,82.35810283148128,86.64780996922838,,-0.2673169110815387,,0,0,0,,,234,49,22,22,5,25,7,1,2,0,49,-0.5171200037002563,-4.292093753814697,3.7749738693237305,3.4680001735687256,0.2983125448226928,0.9903944730758668,1.150883674621582,1.2282341718673706,1.150853991508484,63,0.1010801196098327,-0.6232155088494733,15,13,2001,,,,,,,,,,
Matt Herges,LAD,9,8,1,75,0,99.1,6.8859053350967985,4.167784808084904,0.7248321405365051,0.2996632996632997,0.80114449,,,,3.4429526675483992,,4.196787718559021,,0.5407961010932922,Matt Herges,780,150382,1.65217391,0.17471264,0.10574713,0.06896552,0.2545931758530184,1.4395971680100033,84.15998985868663,95.80194605227535,,-0.7538350510106215,,0,0,0,,,435,97,39,38,8,46,12,8,2,0,76,0.4065299928188324,-9.69069766998291,10.097228050231934,5.497000217437744,0.5309237837791443,1.4244780540466309,1.393382549285889,1.412037372589111,1.4575886726379397,53,0.394699364900589,-0.1093106278372347,24,20,2001,,,,,,,,,,
Paxton Crawford,BOS,3,0,0,8,7,36.0,6.25,3.25,0.75,0.3135593220338983,0.70866142,,,,4.75,,3.9935812738206655,,0.5401053195819259,Paxton Crawford,1002747,275929,1.92307692,0.1552795,0.08074534,0.07453416,0.273972602739726,1.4722222222222223,104.28185957675213,92.82951827093754,,0.7564187261793345,,4,0,0,,,161,40,19,19,3,13,0,2,2,0,25,0.0637800209224224,-2.7259180415421724,2.7896980475634336,-0.7490002438426018,-0.0696541261859238,0.9729257518659808,0.8822642178148836,0.8024999909102917,0.8205714225769043,7,-0.0358110114466398,0.1013658811785781,0,0,2001,,,,,,,,,,
Shigetoshi Hasegawa,ANA,5,6,0,46,0,55.2,6.628742817804157,3.233533081855686,0.8083832704639216,0.281437125748503,0.68656716,,,,4.041916352319608,,3.9293763905480463,,0.5387313961982727,Shigetoshi Hasegawa,1082,115586,2.05,0.17446809,0.08510638,0.0893617,0.244131455399061,1.2934132327422745,90.67994020122448,88.5174698404747,,0.112539961771561,,0,0,0,,,235,52,28,25,5,20,5,2,2,0,41,-0.5576680302619934,-6.260533809661865,5.702866077423096,1.3759995698928833,0.1275046318769455,1.438539743423462,1.347896933555603,1.375043511390686,1.3141833543777466,36,0.4864689111709595,-0.8741314924875141,19,10,2001,,,,,,,,,,
Graeme Lloyd,MON,9,5,1,84,0,70.1,5.630333382219326,2.6872045687864965,0.7677727339389989,0.3008849557522124,0.68034557,,,,4.350712158987661,,4.058615794370089,,0.5341054201126099,Graeme Lloyd,783,117841,2.0952381,0.14521452,0.06930693,0.07590759,0.2681159420289855,1.3507112911889796,95.40596495876848,90.06662143146622,,0.2920963646175716,,0,0,0,,,303,74,38,34,6,21,2,6,1,0,44,-0.4130297601222992,-5.931571960449219,5.518542289733887,2.591000556945801,0.2392833530902862,0.9292927384376526,1.1372536420822144,1.0917285680770874,1.122310757637024,56,-0.0381705500185489,-0.4062854787853497,19,12,2001,,,,,,,,,,
Charles Nagy,CLE,5,6,0,15,13,70.1,3.7109006542376752,2.5592418305087414,1.2796209152543707,0.3458646616541353,0.63888889,,,,6.398104576271853,,4.925914171749297,,0.5281453505158424,Charles Nagy,397,119640,1.45,0.08923077,0.06153846,0.02769231,0.3344262295081967,1.734597240678147,142.61361746292022,110.46350397765669,,1.4721904045225562,,3,0,0,,,325,102,53,50,10,20,1,0,2,0,29,-1.1536239385604858,-6.620233774185181,5.46660977602005,-10.596099972724916,-0.9271325916051864,1.0128934853766338,0.9183491405687834,1.0463066617647807,1.1385714326586045,14,-1.1994317658245564,0.0604927211810586,1,1,2001,,,,,,,,,,
Grant Roberts,NYM,1,0,0,16,0,26.0,10.038462274878745,2.7692309723803428,0.6923077430950857,0.3098591549295774,0.71917808,,,,3.807692587022971,,2.741444499111739,,0.5258681774139404,Grant Roberts,894,150241,3.625,0.26363636,0.07272727,0.19090909,0.2352941176470588,1.23076932105793,91.0390469781894,63.61542318687406,,1.066248087911232,,0,0,0,,,110,24,11,11,2,8,1,0,0,1,29,0.2175119668245315,-1.1531999111175537,1.3707120418548584,2.4030001163482666,0.2611702978610992,0.6912599802017212,0.6990399956703186,1.033637523651123,1.1571999788284302,14,0.3012910783290863,0.0133690684380647,5,2,2001,,,,,,,,,,
Robert Ellis,ARI,6,5,0,19,17,92.0,4.010869897831618,3.326087232348171,1.1739131408287662,0.2919254658385093,0.65251572,,,,5.771739609074768,,5.092615259707777,,0.516461880877614,Robert Ellis,649,113819,1.20588235,0.09927361,0.08232446,0.01694915,0.2826666666666667,1.5217392566298822,127.6435351277344,114.48426632899032,,0.6791243493669903,,8,0,0,,,413,106,61,59,12,34,2,4,3,2,41,-0.5911539010703564,-7.241233926266432,6.650079783983529,-11.286400318145752,-1.0898959338665009,0.9943993535477328,0.8698426206853795,0.7875579121081453,0.9463333090146384,18,-0.8520586527884007,0.2575752604156198,0,0,2001,,,,,,,,,,
Dennys Reyes,CIN,2,6,0,35,6,53.0,8.830190268136919,5.943397295861387,0.8490567565516268,0.3006535947712418,0.65,,,,4.924529187999435,,4.351023856088716,,0.5149880275130272,Dennys Reyes,444,121096,1.48571429,0.21138211,0.14227642,0.06910569,0.2428571428571428,1.6226418014097757,110.44076251757544,96.3518981538669,,0.5735053319107193,,0,0,0,,,246,51,35,29,5,35,1,1,5,0,52,-0.2510720491409302,-4.6610740423202515,4.410001993179321,-8.57360053062439,-0.8521462678909302,1.0420480295732448,1.0864417463985845,1.1462686164038522,1.077193953774192,33,-0.4598555117845535,0.2189145551150678,8,3,2001,,,,,,,,,,
Dustin Hermanson,STL,14,13,0,33,33,192.1,5.755632734530304,3.4159446310627013,1.5909879103579705,0.2719594594594595,0.74430823,,,,4.445407396588447,,5.331632556981283,,0.5137035846710205,Dustin Hermanson,195,115812,1.68493151,0.14819277,0.08795181,0.06024096,0.260347129506008,1.3934142482873728,103.77225736732689,121.37493491161204,,-0.8862251603928364,,20,0,0,,,830,195,106,95,34,73,3,8,6,0,123,-0.6133719682693481,-15.161452293395996,14.548080444335938,-5.94379997253418,-0.5496042966842651,0.9574919939041138,0.8818773031234741,0.8744484782218933,0.8777151703834534,33,-1.5101436376571655,0.8695409253897112,0,0,2001,,,,,,,,,,
Mike Trombley,- - -,3,8,6,69,0,78.0,8.307693526589837,4.269231395608666,1.0384616908237296,0.2616822429906542,0.70021882,,,,4.384616027922414,,4.202983152513698,,0.5069059617817402,Mike Trombley,758,123472,1.94594595,0.21556886,0.11077844,0.10479042,0.2203389830508474,1.3076924995558077,104.00011481479864,94.70585214710547,,0.1816328754087157,,0,0,0,,,334,65,40,38,9,37,5,2,1,0,72,-1.8352679759263992,-7.926743984222412,6.091475963592529,0.2129998207092285,-0.0414984226226806,1.2320178375078763,1.206638110280037,1.3323188285896743,1.476647366034357,38,-0.2505976855754852,-1.2390463114942134,15,16,2001,,,,,,,,,,
Carlos Hernández,HOU,1,0,0,3,3,17.2,8.6603758001551,3.5660370941815116,0.5094338705973588,0.2222222222222222,0.96385542,,,,1.0188677411947176,,3.049136829376221,,0.503836989402771,Carlos Hernandez,560,400056,2.42857143,0.24285714,0.1,0.14285714,0.1746031746031746,1.0188677411947176,22.557236778329543,68.34357017528578,,-2.0302690881815035,,2,0,0,,,70,11,2,2,1,7,0,0,2,0,17,0.8236660361289978,-0.8030800223350525,1.6267459392547607,7.749599933624268,0.7444002032279968,1.1604803800582886,1.065455675125122,0.887066662311554,1.3329999446868896,3,0.6445959806442261,0.0651670194744202,0,0,2001,,,,,,,,,,
John Riedling,CIN,1,1,1,29,0,33.2,6.148518799312312,3.742576660450972,0.2673269043179266,0.21875,0.79234973,,,,2.4059421388613393,,3.4946816699060985,,0.5036128759384155,John Riedling,1515,150180,1.64285714,0.16911765,0.10294118,0.06617647,0.1833333333333333,1.0693076172717064,53.95725646961952,77.20045172283551,,-1.0887395310447592,,0,0,0,,,136,22,9,9,1,14,0,2,5,0,23,0.7387340068817139,-1.5444680452346802,2.2832019329071045,12.593999862670898,1.2339626550674438,0.8837102651596069,1.0279381275177002,1.21305513381958,0.9709733128547668,15,0.8433327078819275,-0.0073867694828855,8,2,2001,,,,,,,,,,
