Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Pos,Year,TB,XBH,BatSpd,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,TZ
Ian Kinsler,TEX,130,566,20,96,61,23,0.109540636,0.146643109,0.17805383,0.278645833,0.262939958,0.354838709,0.440993788,0.3496819868576612,,108.08021628604716,6.8434973787516356,12.579062934411182,-6.736268401145935,2.4807019770105256,Ian Kinsler,6195,435079,483,127,83,22,2,62,2,83,9,4,8,14,2,0.746987951,0.795832497,6.505200125700643,4.099999904632568,-0.5,,3.243497474119067,78.83023346718909,8.84803630169989,0.7880016565322876,-9.68801975250244,10.476021766662598,8.361100196838379,0.7647848725318909,1.0135213136672974,2.346400022506714,1,-0.0303673651069402,0.8078563492122713,0.22897801,0.58994413,0.42266187,0.67231638,0.90530303,0.15319148999999999,0.53657074,,1136.2,0.0,0.0,0.0,2.0,0.0,-3.0,5.0,0.0,4.0,0.0,-1.1235400438308716,-2.978300094604492,-4.5834426656365395,-8.685289978981018,-8.955759240719381,0.0,,,2B,2007,213,44,,,,,,,,
Mark DeRosa,CHC,149,574,10,64,72,1,0.101045296,0.162020905,0.12749004,0.339950372,0.292828685,0.371278458,0.420318725,0.3511502031492223,,104.5189618304074,-1.3113531589042395,2.056368570220391,4.330298840999603,2.472184529566886,Mark DeRosa,1392,136660,502,147,106,28,3,58,2,93,7,4,3,17,2,0.623655913,0.791597183,2.5888065170491794,1.399999976158142,-1.5,,-1.2113531350623816,80.65161674484119,9.680271916235531,0.3730639815330505,-9.974298477172852,10.34736156463623,11.036001205444336,1.059918761253357,1.0013930797576904,2.228600025177002,5,0.1555073708295822,0.2170376258098211,0.19712526,0.67430442,0.46265938,0.69791667,0.8592233,0.17125984000000005,0.5564663,,1204.7,0.0,0.0,0.0,-3.0,1.0,2.0,3.0,0.0,3.0,1.02013498544693,-0.2026699781417846,3.9298453964293003,-0.9342579012736678,3.813040167093277,69.40140186364746,0.0,,,2B,2007,211,41,,,,,,,,
Marlon Byrd,TEX,109,454,10,60,70,5,0.063876651,0.193832599,0.152173913,0.363354037,0.306763285,0.35462555,0.458937198,0.351508003248608,,109.3019957680456,3.20402898802422,8.500283187748495,1.0247153043746948,2.4618460422352624,Marlon Byrd,950,407781,414,127,92,17,8,29,3,88,5,6,0,9,3,0.329545454,0.813562748,5.667499309795395,3.2000001072883606,0.699999988079071,,-0.6959711073432118,63.92695955632218,7.79282967446335,1.1599501371383667,-8.432629585266113,9.59257984161377,17.53700065612793,1.61474609375,1.072452425956726,1.3269599676132202,5,0.9902986884117126,0.091287878100629,0.34536082,0.66386555,0.52083333,0.61691542,0.87341772,0.20296296000000003,0.55092593,,916.4000000000001,0.0,0.0,0.0,0.0,6.0,-1.0,1.0,0.0,6.0,0.8705419898033142,0.0,1.1009103059768677,0.3678560107946396,2.339302122592926,44.6030786013044,0.0,,,CF,2007,190,35,,,,,,,,
Kenji Johjima,SEA,135,513,14,52,61,0,0.029239766,0.079922027,0.146391752,0.289351851,0.286597938,0.321637426,0.43298969,0.3297740815908123,,100.54882318561891,-6.4597073267214,-6.106616327961931,13.487911224365234,2.451879943392044,Kenji Johjima,5811,492706,485,139,96,29,0,15,0,41,11,2,0,22,2,0.365853658,0.754627116,1.550825750806033,-2.799999713897705,-2.4000000953674316,,-1.2597075174562633,62.87885847412606,-0.5502354232166208,-0.7390820980072021,-9.39360809326172,8.654525756835938,-8.164000511169434,-0.7977743744850159,0.961245894432068,2.6083500385284424,4,-0.4190077781677246,-0.3498715505121377,0.34797297,0.67099567,0.52217899,0.7038835,0.92258065,0.14456036000000005,0.53929961,,1106.2,0.0,-10.0,4.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,210,43,,,,,,,,
Randy Winn,SFG,155,653,14,73,65,15,0.067381316,0.130168453,0.145025295,0.328657314,0.300168634,0.352850539,0.445193929,0.3482525535043179,,106.08044199451874,2.7556097090709955,7.910672560960794,-4.6927966475486755,2.417536011934051,Randy Winn,1235,133160,593,178,121,42,1,44,3,85,7,5,4,12,3,0.517647058,0.798044468,4.142270445640849,0.8999999165534973,0.699999988079071,,1.155609804438427,90.16399512945004,9.424817127569389,0.982548177242279,-11.00107192993164,11.983619689941406,12.75469970703125,1.1815249919891355,1.0698559284210205,1.1536285877227783,7,0.5857983827590942,0.3325946000160751,0.25602968,0.68659794,0.45996094,0.79710145,0.92492492,0.11252653999999995,0.47363281,,1290.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,-1.439109981060028,0.0,-0.7926700115203857,2.2291949540376663,-0.002580106258392334,-31.29197385872505,0.0,,,RF,2007,264,57,,,,,,,,
Dan Uggla,FLA,159,728,31,113,88,2,0.093406593,0.229395604,0.234177215,0.278651685,0.245253164,0.32596685,0.479430379,0.3461804558723671,,105.53226390686451,3.9733080111909658,9.202323185200486,-8.591096878051758,2.4048434723213794,Dan Uggla,3442,462564,632,155,72,49,3,68,0,167,13,11,4,10,1,0.407185628,0.805397229,4.020670724296208,3.299999952316284,1.2000000476837158,,-0.5266919888090342,99.25393295536252,9.241495611765105,-0.3351057469844818,-12.656586647033691,12.32147979736328,2.335000276565552,0.2404347360134124,0.9680321216583252,,0,0.6344102621078491,-0.9805823978117924,0.26517572,0.67584098,0.475,0.5060241,0.80090498,0.27960525999999997,0.5109375,,1383.2,0.0,0.0,0.0,1.0,0.0,-2.0,-14.0,0.0,-15.0,0.0,2.829479932785034,-14.256199836730955,0.5710849910974503,-10.855619668960571,-11.153645693635536,0.0,,,2B,2007,303,83,,,,,,,,
Juan Pierre,LAD,162,729,0,96,41,64,0.045267489,0.050754458,0.05988024,0.30963665,0.293413173,0.33145275,0.353293413,0.3068234988597283,,81.9607173780058,13.849463445832953,-3.224424412982998,3.561661720275879,2.381334941324556,Juan Pierre,443,334393,668,196,164,24,8,33,0,37,6,2,20,10,15,0.891891891,0.684746163,7.6219294322958415,5.699999809265137,2.5,,5.649463636567816,75.31484216051503,-14.82123864097194,-1.4290461540222168,-13.10018825531006,11.671141624450684,-13.293399810791016,-1.298126459121704,1.0223735570907593,,0,-1.0765109062194824,-0.3212620937871637,0.28457447,0.53353659,0.42569124,0.89719626,0.97714286,0.046008119999999986,0.56682028,,1416.2,0.0,0.0,0.0,0.0,-7.0,-1.0,5.0,0.0,-3.0,-7.513830184936523,0.0,9.326519966125488,-0.6801670044660568,1.1325302124023438,1.9786065051924664,0.0,,,CF,2007,236,32,,,,,,,,
Brendan Harris,TBD,137,576,12,72,59,4,0.072916666,0.166666666,0.147792707,0.330917874,0.285988483,0.343309859,0.43378119,0.3411189085381792,,106.52198670074016,1.2023467309772968,5.913630064845033,-1.5345239639282229,2.3716643381806968,Brendan Harris,2178,430593,521,149,99,35,3,42,1,96,4,1,8,19,1,0.4375,0.777091049,4.077664545683097,3.4000000953674316,-2.0999999046325684,,-0.0976534597575664,76.08416570004816,4.86553395566339,-1.0940861701965332,-10.451022148132324,9.35693645477295,-11.062000274658203,-1.0779064893722534,0.9347125887870787,0.1477999985218048,2,-0.4521512985229492,-0.7183541416747312,0.28,0.66523605,0.47598253,0.63492063,0.84516129,0.21559633,0.50873362,,1179.4,0.0,0.0,0.0,1.0,0.0,-2.0,-19.0,0.0,-20.0,0.0,-0.6069600582122803,-7.72387883067131,2.1946949809789658,-6.136148035526276,-93.57460439139936,0.0,,,SS,2007,226,50,,,,,,,,
Johnny Damon,NYY,141,605,12,93,63,27,0.109090909,0.130578512,0.125703565,0.296629213,0.270168855,0.350993377,0.39587242,0.3333048265964831,,100.3733714504639,6.052383337635547,6.335674686660607,-3.099029064178467,2.358104919939683,Johnny Damon,185,113028,533,144,103,27,2,66,1,79,2,3,1,4,3,0.835443037,0.746865797,6.237596127148494,1.2999999523162842,1.2000000476837158,,3.552383337635547,75.94782751968651,1.1435354965045943,-0.1326075047254562,-9.420889854431152,9.28828239440918,10.592899322509766,1.082409381866455,0.9249762892723083,1.4774166345596311,12,0.2452938705682754,-0.3886570099951038,0.26643599,0.58309038,0.43829114,0.76623377,0.92,0.12274368000000002,0.54272152,,659.1,0.0,0.0,0.0,0.0,-3.0,-1.0,2.0,0.0,-2.0,-1.8773099184036255,0.0,4.976362152025104,-0.17842123884474873,2.9206324322149158,-68.74532323937083,0.0,,,CF,2007,211,41,,,,,,,,
Yunel Escobar,ATL,94,355,5,54,28,5,0.076056338,0.123943661,0.12539185,0.363970588,0.326018808,0.385269121,0.451410658,0.3688396640460599,,120.5509941014838,1.662105891155079,11.134217818676785,1.273517370223999,2.354094549144484,Yunel Escobar,4191,488862,319,104,74,25,0,27,1,44,5,2,2,6,3,0.613636363,0.836679779,3.600674304583782,2.4999999552965164,-0.2000000029802322,,-0.6378940611612052,55.14983745123196,11.25640990043926,2.4166557788848877,-5.198765754699707,7.615421772003174,17.242700576782227,1.708057522773743,0.9718856811523438,1.315683364868164,12,1.4786906242370603,1.0078732029195567,0.24434389,0.65434783,0.45343681,0.65740741,0.93023256,0.14180928999999998,0.50997783,,686.2,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-3.0,0.0,0.4534018151462079,0.00047096610069280453,-1.6026201546192167,-1.1487488560378551,-14.813060755176203,0.0,,,SS,2007,144,30,,,,,,,,
Scott Rolen,STL,112,441,8,55,58,5,0.083900226,0.126984126,0.132653061,0.286567164,0.265306122,0.331065759,0.397959183,0.3201463553791437,,90.74510090322944,0.6459733783267438,-4.653050923297454,14.189461827278135,2.35101663616739,Scott Rolen,970,121409,392,104,70,24,2,37,2,56,5,7,0,13,3,0.660714285,0.729024942,4.3007837099640085,2.5999999046325684,-1.2999999523162842,,-0.6540265739895403,50.49098945870409,-4.035775470590491,-0.6668382883071899,-8.154842376708984,7.488004207611084,-5.698000431060791,-0.6089757084846497,1.0174344778060913,,0,-0.7528366446495056,0.0974251141250998,0.2826087,0.62151394,0.45945946,0.76923077,0.92307692,0.12217195000000003,0.52182952,,935.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,0.0,-0.4043610095977783,11.21780014038086,1.7728350162506104,12.586238622665403,17.10222144673168,0.0,,,3B,2007,156,34,,,,,,,,
Howie Kendrick,LAA,88,353,5,55,39,5,0.02549575,0.172804532,0.127218935,0.38095238,0.322485207,0.346590909,0.449704142,0.345879693542208,,108.97757148881225,-0.3193070746492594,3.6550822574392017,7.959890365600586,2.324787925211418,Howie Kendrick,4229,435062,338,109,78,24,2,9,2,61,4,1,1,15,4,0.147540983,0.796295051,4.867631269228811,3.0,-2.299999952316284,,-1.0193071223329753,48.03816165283584,4.392021017822256,-0.0469039902091026,-6.820044040679932,6.773139953613281,2.6529996395111084,0.2595374286174774,0.997156858444214,4.656400203704834,1,0.0870213955640792,-0.1340591206841604,0.38123167,0.61428571,0.50985545,0.56923077,0.87596899,0.22680412000000005,0.55190539,,751.1,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0419816002249717,9.19851016998291,-2.460876047611237,6.779621504247189,12.404662943104418,0.0,,,2B,2007,152,31,,,,,,,,
Luke Scott,HOU,132,425,18,49,64,3,0.124705882,0.223529411,0.249322493,0.295719844,0.254742547,0.350588235,0.50406504,0.3653728564108352,,118.65771431746582,0.6636716178618371,10.95882929795252,-1.2728595733642578,2.314064237122726,Luke Scott,3469,432928,369,94,43,28,5,53,4,95,2,1,0,8,1,0.557894736,0.854653275,4.716417896283619,-0.6000000238418579,1.399999976158142,,-0.136328334454447,64.78809694367291,12.239627340611236,0.1993842273950576,-8.321124076843262,8.5205078125,12.854000091552734,1.2353270053863523,1.1257328987121582,1.6285077333450315,26,0.8846472501754761,-0.7075322101662929,0.31884058,0.70957096,0.50154321,0.53636364,0.85116279,0.25538461999999995,0.46759259,,845.2,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-3.0,-1.4506269097328186,0.0,3.567411854863167,0.887326905503869,3.0041169673204413,-87.93912655575491,0.0,,,RF,2007,186,51,,,,,,,,
Matt Diaz,ATL,135,384,12,44,45,4,0.041666666,0.1640625,0.159217877,0.378472222,0.337988826,0.368146214,0.497206703,0.3720267846396095,,122.61085479190484,-3.938782852841541,7.33407002139489,3.50406551361084,2.294388587362439,Matt Diaz,1771,429841,358,121,88,21,0,16,3,63,4,5,1,8,0,0.253968253,0.865352917,3.1659808018840176,-4.100000083446503,-0.3000000119209289,,0.4612172425258904,60.68199822946104,13.202910399871197,1.505596160888672,-6.377470016479492,7.883066177368164,10.766900062561035,1.0332283973693848,0.985586166381836,1.0958313941955566,51,1.4368358850479126,0.0907790635423597,0.40486726,0.72634271,0.5539739,0.66120219,0.83098592,0.23554604,0.46381969,,695.5,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.2248889580368996,0.0,6.021829403704032,-0.0418032908346504,7.204909201245755,94.1560921445019,0.0,,,LF,2007,178,33,,,,,,,,
Ronnie Belliard,WSN,147,557,11,57,58,3,0.061041292,0.129263913,0.136986301,0.316397228,0.28962818,0.332123411,0.426614481,0.3311698980764909,,99.03830635727248,2.4644221148919314,1.7689534391336237,3.327383041381836,2.29153708548779,Ronnie Belliard,677,150071,511,148,101,35,1,34,1,72,1,5,6,12,0,0.472222222,0.758737892,3.133954779002665,1.9999999403953552,0.3000000119209289,,0.1644221625756472,68.92436875734144,0.0549627128582538,-0.0581080317497253,-10.137627601623535,10.079520225524902,3.242300033569336,0.3887225687503814,1.0705950260162354,2.4292736053466797,19,-0.0824959352612495,0.0282195465823765,0.32900433,0.54296875,0.44147844,0.72368421,0.78417266,0.23720929999999996,0.52566735,,1087.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.9782799929380417,0.1533297710120678,-0.12395727355033165,2.007647819817066,-40.021935943969304,0.0,,,2B,2007,218,47,,,,,,,,
Pedro Feliz,SFG,150,590,20,61,72,2,0.049152542,0.118644067,0.165170556,0.257446808,0.253141831,0.289830508,0.418312387,0.3056337827322434,,78.53560080930066,-5.350028003798798,-21.792093804800786,25.664306044578552,2.27842100046707,Pedro Feliz,1112,150268,557,141,91,28,2,29,2,70,1,3,0,15,2,0.414285714,0.708142895,2.7595034404128302,-3.699999988079071,-0.800000011920929,,-0.8500280037987977,60.365392152689495,-12.584248002149067,-1.0943759679794312,-11.676236152648926,10.581860542297363,-12.586000442504885,-1.295407772064209,1.0491966009140017,0.7544000148773193,6,-1.5070053339004517,0.4639444175516263,0.35678392,0.68160377,0.5243309,0.66901408,0.86851211,0.19721577999999995,0.51581509,,1270.1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0025374004617332996,-0.041602499783039,19.590728774666786,4.381405615131371,23.933053457178175,153.5219967226713,0.0,,,3B,2007,233,50,,,,,,,,
Michael Cuddyer,MIN,144,623,16,87,81,5,0.102728731,0.171749598,0.157221206,0.314685314,0.276051188,0.356340288,0.433272394,0.3478240244258255,,111.37162507886868,-2.454958521761,6.4298364473205805,-4.690524578094482,2.2727910715196704,Michael Cuddyer,1534,150212,547,151,102,28,5,64,1,107,7,5,0,19,0,0.598130841,0.789612682,5.032025166114693,-1.9000000953674316,-1.0,,0.4450415736064315,85.79767489057748,8.767800625383556,0.5752519965171814,-11.346001625061035,11.92125415802002,10.54699993133545,1.0728317499160769,1.044061303138733,,0,0.26044362783432,0.2905316786805532,0.31043257,0.55762082,0.45327605,0.60655738,0.86333333,0.21090047,0.57787325,,1263.1,0.0,0.0,0.0,0.0,10.0,4.0,-12.0,0.0,2.0,6.937129974365234,0.0,-5.746110200881958,0.7508069365285337,1.9418301582336426,73.30631159784089,0.0,,,RF,2007,237,49,,,,,,,,
Josh Hamilton,CIN,90,337,19,52,47,3,0.097922848,0.192878338,0.261744967,0.314814814,0.291946308,0.367952522,0.553691275,0.3902122528703363,,130.0753402651058,-1.3636845140717924,11.7954123575158,0.1924294233322143,2.2551443065630132,Josh Hamilton,1875,285078,298,87,49,17,2,33,4,65,4,2,0,6,3,0.507692307,0.921643797,3.991771027908238,-0.0999999940395355,-0.3000000119209289,,-0.963684508111328,58.397334580394585,16.729489271613915,0.592905580997467,-5.768333911895752,6.361239910125732,14.622099876403809,1.3335082530975342,1.0016423463821411,1.2452800273895264,10,1.20747971534729,-0.6155462940627381,0.29310345,0.75105485,0.52452026,0.61764706,0.85955056,0.20731707,0.50533049,,663.2,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,0.0,1.0,1.8661064561456442,0.0,-2.067375972867012,-0.003540860489010894,-0.2048045340925455,-19.998178538753766,0.0,,,CF,2007,165,38,,,,,,,,
Norris Hopper,CIN,121,335,0,51,14,14,0.059701492,0.098507462,0.058631921,0.367272727,0.328990228,0.370820668,0.387622149,0.3387478150245619,,96.81347603327218,0.8629946589935571,-0.5229555552046872,12.55839177966118,2.253344659725491,Norris Hopper,2450,440361,307,101,85,14,2,20,1,33,1,1,6,8,6,0.606060606,0.758442817,5.8461424282480365,1.4000000059604645,-0.4000000059604645,,-0.1370053410064429,43.58381130642592,2.16325291342436,0.4856501817703247,-5.693071365356445,6.178721904754639,1.956600308418274,0.1745530068874359,1.039696455001831,1.0967870950698853,31,0.0659426003694534,0.4011650630585895,0.28755365,0.70833333,0.52844037,0.8358209,0.90950226,0.10763889000000004,0.57247706,,607.3000000000001,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,3.483676940202713,0.0,8.54004818201065,0.8615959063172338,12.885324209928513,116.6655747703532,0.0,,,CF,2007,119,16,,,,,,,,
Travis Hafner,CLE,152,661,24,80,100,1,0.154311649,0.173978819,0.185321101,0.294403892,0.266055045,0.385432473,0.451376146,0.3618935951934054,,121.20145975504585,-2.5331666241399944,15.042186282952724,-15.043945252895355,2.2312140295717717,Travis Hafner,1573,400098,545,145,94,25,2,102,17,115,7,5,0,15,1,0.886956521,0.836808619,2.2716818638371516,-2.5000000596046448,0.800000011920929,,-0.8331665764562786,98.83474082490936,17.106415159912256,1.9581661224365232,-10.914341926574709,12.87250804901123,26.416000366210938,2.5920331478118896,1.0206122398376465,2.7801599502563477,5,2.2549307346343994,-0.3363116489491071,0.20292887,0.57928118,0.39011567,0.67010309,0.8540146,0.19407008000000003,0.49737119,,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1939440071582794,0.3416714966297149,0.5356150269508362,6.695187836885452,0.0,,,1B,2007,246,51,,,,,,,,
David DeJesus,KCR,157,703,7,101,58,10,0.091038406,0.118065433,0.112396694,0.289017341,0.259504132,0.350574712,0.371900826,0.3228654627876116,,91.5332165784484,3.6483631283044815,-3.816306762181953,2.309504508972168,2.2261665907083987,David DeJesus,1825,430203,605,157,112,29,9,64,7,83,23,4,7,10,4,0.771084337,0.722475538,6.171296215400159,3.100000023841858,0.8999999761581421,,-0.3516368716955185,82.09191236666517,-4.829438529693321,0.1821212470531463,-11.403865814208984,11.58598804473877,7.140600681304932,0.7002066373825073,0.9382889270782472,1.5119999647140503,1,0.0083873616531491,0.185711962976266,0.21710526,0.57884972,0.41306533,0.78787879,0.95512821,0.08515815000000004,0.54170854,,1351.1,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-3.0,-3.525909900665283,0.0,3.753649950027466,-0.2353310286998748,-0.0075898170471191,-0.4408031076818077,0.0,,,CF,2007,225,45,,,,,,,,
Jeremy Hermida,FLA,123,484,18,54,63,3,0.097107438,0.216942148,0.205128205,0.352750809,0.296037296,0.36853002,0.501165501,0.3757555166302005,,124.64685442319828,-2.935461196815595,12.55243735170136,-5.787392497062683,2.21916830417758,Jeremy Hermida,7208,435181,429,127,76,32,1,47,2,105,4,3,1,10,4,0.447619047,0.869695521,2.3121625503047483,-1.7999999821186066,0.4000000059604645,,-1.535461220657453,77.99897026029561,18.155536641750064,1.9013960361480713,-7.984665870666504,9.886061668395996,14.82699966430664,1.4458084106445312,0.967660665512085,1.1633750200271606,8,1.9127823114395144,0.0521586062962031,0.26482213,0.58608059,0.43155894,0.64179104,0.84375,0.21585902999999995,0.51901141,,985.2,0.0,0.0,0.0,0.0,-2.0,0.0,4.0,0.0,2.0,1.1485300064086914,0.0,0.7307069897651672,-2.5963210463523865,-0.7170900106430054,-1.023088863017959,0.0,,,RF,2007,215,51,,,,,,,,
Kevin Kouzmanoff,SDP,145,534,18,57,74,1,0.059925093,0.176029962,0.181818182,0.304232804,0.274793388,0.328947368,0.45661157,0.3393509619640854,,109.17450158164104,-0.496859764913097,5.863905524435033,-0.759199857711792,2.2182603003188244,Kevin Kouzmanoff,5995,450260,484,133,83,30,2,32,2,94,10,6,2,9,0,0.340425531,0.785558938,2.654236651956499,-0.8999999761581421,0.6000000238418579,,-0.1968598125968128,69.74416096119262,3.718554448169235,0.6071435213088989,-8.84305191040039,9.450196266174316,9.545000076293944,1.1293766498565674,0.9853076934814452,1.89276659488678,12,0.4373335540294647,0.1788633206378214,0.29881657,0.68604651,0.50551724,0.56435644,0.8700565,0.21418826999999996,0.5337931,,1135.1,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-4.0,0.0,0.2471760064363479,0.3924809992313385,-3.3455779552459717,-2.7059239596128464,-3.2317378043089713,0.0,,,3B,2007,221,50,,,,,,,,
Alex Gordon,KCR,151,601,15,60,60,14,0.068219633,0.22795341,0.163904236,0.302798982,0.246777163,0.313856427,0.410681399,0.3162131143217327,,87.08215967501052,2.6516328018624336,-7.084830134052478,8.922919929027557,2.2081607102983014,Alex Gordon,5209,460086,543,134,79,36,4,41,4,137,13,2,1,12,4,0.299270072,0.724537826,5.165434445149076,1.300000011920929,0.699999988079071,,0.6516328018624336,66.82613441337116,-7.48358377825252,-2.0507960319519043,-11.316214561462402,9.26541805267334,-20.08599853515625,-1.9126243591308592,0.9697110056877136,1.2375333309173584,3,-1.4510493278503418,-0.6638034684190903,0.28817204,0.69772257,0.49683544,0.52985075,0.83679525,0.25053079,0.50949367,,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,-0.8327679336071014,7.508729301393032,1.5902358086314052,8.266199201345444,26.473428509793337,0.0,,,3B,2007,223,55,,,,,,,,
