Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Aroldis Chapman,10233,547973,CIN,0.5811355113983154,,0.38,2.025001206994776,,1.3528413981193137,1.7192136497028014,100.39314129601227,,0.37254902,0.09803922,0.2745098,13.1,15,0,,,,0.73076923,0.0,0.3333333333333333,0.71428571,0.0,0,0.1956521739130435,1.0500006258491432,49.34371316186199,33.281405219247134,1.5403158324085922,0.28571429,,0.32989691,,-0.3261179625988006,-0.3842090007869918,19,5,0,0,0,0,0
Pat Misch,5909,435619,NYM,0.5610645860433578,,0.0,3.823008551109541,,3.6353645066701903,3.616570295284425,,,0.14465409,0.02515723,0.11949686,37.2,12,6,,,,0.519685039,0.9557521377773852,0.3070866141732283,0.66037736,0.095238095,0,0.2792207792207792,1.247787513209364,98.1518583078896,92.78138331928966,3.674186805177599,0.34020619,,0.16666667000000002,,-0.570843905210495,-0.6537961011238854,23,4,1,4,4,0,0
Jeremy Hellickson,4371,476451,TBR,0.5322819650173187,,0.57,3.4678899385985096,,3.876007570898119,3.834846628046948,92.08236091759554,,0.22147651,0.05369128,0.16778524,36.1,10,4,,,,0.371428571,1.238532120928039,0.2673267326732673,0.8,0.096153846,0,0.2302158273381295,1.1009174408249238,87.89990194061683,95.32044255629758,3.395961479728284,0.2862069,,0.26811594000000005,,0.4319479763507843,-0.0622764898196808,33,8,2,5,4,0,0
Javier López,1663,425657,- - -,0.5311907012946904,,1.73,2.34104157227078,,3.3552992052358452,3.7303577238032064,88.374345703125,,0.16170213,0.08510638,0.07659575,57.2,77,0,,,,0.618497109,0.3121388763027707,0.2774566473988439,0.79479769,0.051282051,0,0.2347417840375587,1.2138734078441085,60.11934512112494,85.70984622068288,3.3839569579155655,0.27568922,,0.18947367999999998,,0.231965959072113,-0.0798502343043927,38,20,2,2,0,0,0
Shawn Hill,1882,429718,TOR,0.5145042538642883,,0.4,2.6129028238938203,,3.077842426300049,3.689747605948844,,,0.15384615,0.04395604,0.10989011,20.2,4,4,,,,0.492957746,0.4354838039823033,0.323943661971831,0.76086957,0.047619047,0,0.2790697674418604,1.354838501278277,62.57582184385027,72.92310759548954,3.786584187673485,0.35678392,,0.16363636000000004,,0.3147200047969818,0.1868604484419669,14,4,1,1,0,0,0
Kyle Lohse,739,346798,STL,0.5098245143890381,,-2.29,6.554348369627278,,4.414799058910589,4.789079239147068,90.27142961448598,,0.12529002,0.0812065,0.04408353,92.0,18,18,,,,0.43119266,0.8804348556215748,0.3636363636363636,0.59585492,0.072580645,0,0.3282442748091603,1.7826088434807192,167.4239784470417,112.83372896900278,4.850276472047067,0.23602484,,0.13530326999999998,,-3.112370014190674,-0.5336929485253936,54,35,3,9,5,0,0
Kyle Kendrick,6230,452718,PHI,0.5046703200787306,,0.38,4.732472191491153,,4.882270419780887,4.6202140416169595,,,0.10894942,0.06355383,0.04539559,180.2,33,31,,,,0.44533762,1.295202915566,0.2840722495894909,0.68965517,0.109243697,0,0.2767732962447844,1.3726936882921708,117.4596160913207,121.7356618127822,4.83013026687687,0.25465376,,0.11648893000000005,,-1.4572279350832105,-0.6393632391199686,84,49,3,26,14,1,0
Mike Minor,10021,501985,ATL,0.500487101264298,,-0.53,5.9754110680366495,,3.766367158419498,3.6501640190939986,91.69110515973632,,0.23243243,0.05945946,0.17297297,40.2,9,8,,,,0.349206349,1.3278691262303666,0.3790322580645161,0.65371025,0.1,0,0.3063583815028902,1.573770816273027,149.0027965078378,95.39308413919542,3.4107518567799953,0.28535354,,0.23324396999999997,,-1.2148381490260365,-0.2598601273951837,43,11,1,6,3,0,0
Casey Coleman,8270,488787,CHC,0.4777685042936355,,0.92,4.1052638447517005,,4.2357373568710415,4.965594449263209,91.51901545994718,,0.10887097,0.10080645,0.00806452,57.0,12,8,,,,0.489583333,0.4736842897790423,0.2774869109947644,0.7106599,0.045454545,0,0.253393665158371,1.421052869337127,99.25132613700303,104.95381255044084,5.120865457531441,0.20541761,,0.10781671000000004,,0.3576560281217098,0.04532853108042,27,25,2,3,5,0,0
Brad Bergesen,8375,448269,BAL,0.4703350197523832,,0.32,4.976470532400798,,5.136665932612436,4.714491491064335,91.44604785625752,,0.10857909,0.06836461,0.04021448,170.0,30,28,,,,0.487394957,1.37647057279171,0.2874354561101549,0.68499534,0.119266055,0,0.2805232558139535,1.4352941015434928,116.8979642991852,118.58825923397012,4.7918097554345,0.26573427,,0.11779879999999998,,-0.431795984506607,1.4852840996000545,81,51,7,26,12,2,0
Craig Breslow,4363,444520,OAK,0.4690439105033874,,1.17,3.013393883498697,,3.9081998519752457,4.156739922616577,91.32354058159724,,0.23355263,0.09539474,0.1381579,74.2,75,0,,,,0.296482412,1.084821798059531,0.2256410256410256,0.80691643,0.081081081,5,0.1927272727272727,1.0982146597639697,74.78307587234198,95.70013074922257,3.610909465904864,0.27383016,,0.21955402999999996,,1.193593978881836,-0.0056345956458321,71,29,0,9,0,0,0
Jason Motte,5861,435400,STL,0.4629068970680237,,1.42,2.235669658945522,,3.2880335908162945,3.516150755431519,96.90526625689338,,0.25961538,0.08653846,0.17307692,52.1,56,0,,,,0.395522388,0.8598729457482777,0.2748091603053435,0.88461538,0.079365079,2,0.2157894736842105,1.1273889733144085,57.10784469872256,84.21986386492637,2.987645051645298,0.3002611,,0.22380951999999998,,1.2865619659423828,0.1480546226598444,54,18,0,5,0,0,0
Nate Robertson,1620,425146,- - -,0.4519908651709556,,-0.9299999999999999,5.950658368430502,,4.794947826145667,4.882455217426113,88.99532552537971,,0.13695652,0.09130435,0.04565217,101.1,21,18,,,,0.419161676,1.065789558524866,0.3056379821958457,0.59507524,0.088888888,0,0.279126213592233,1.549342228596333,145.9850121047876,121.58942813571348,4.838212121836027,0.25378788,,0.15655852999999997,,-2.1034239381551743,-0.8931321345538348,63,42,6,12,5,0,0
Brandon Beachy,8851,545404,ATL,0.4430010914802551,,-0.03,3.0,,2.477842426300049,3.780498544375102,91.72394328034682,,0.2238806,0.10447761,0.11940299,15.0,3,3,,,,0.355555555,0.0,0.3555555555555555,0.60869565,0.0,0,0.2666666666666666,1.5333333333333334,74.80797294676964,63.002087433731354,3.950567362118504,0.26666667,,0.22314049999999996,,-0.0455699488520622,-0.1256209014498875,15,7,0,0,0,0,0
Craig Kimbrel,6655,518886,ATL,0.4409161210060119,,0.75,0.4354839245561076,,1.5294551389894442,2.474931470066691,96.03299339345638,,0.45454545,0.18181818,0.27272727,20.2,21,0,,,,0.28125,0.0,0.28125,0.92,0.0,1,0.125,1.20967756821141,10.85922321564879,39.16148217949396,2.3864195252658615,0.20744681,,0.35526316,,0.4745039641857147,0.2544215979467802,40,16,0,0,0,0,0
Carlos Carrasco,6632,471911,CLE,0.4391348659992218,,0.74,3.828358753881704,,4.130081382045312,3.4227780919597275,93.31880144032922,,0.20212766,0.07446809,0.12765957,44.2,7,7,,,,0.568181818,1.2089553959626431,0.3178294573643411,0.78358209,0.157894736,0,0.2716763005780346,1.365671836180023,95.4969503470399,100.58029324200687,3.46681781738721,0.29595016,,0.21543407999999997,,0.2693219780921936,0.7539685199883772,38,14,1,6,6,1,0
Manny Corpas,2807,466918,COL,0.4329971969127655,,0.1,4.620321515379118,,4.184794456026296,4.233492139828419,90.99378877527572,,0.17153285,0.08029197,0.09124088,62.1,56,0,,,,0.425,1.010695331489182,0.3010204081632653,0.71072319,0.09090909,10,0.264,1.4117649074769525,101.1736739690758,98.35787515079912,3.888497588198369,0.2457265,,0.17045454999999998,,0.1105459406971931,-0.5060528349807699,47,22,2,7,0,0,0
Randy Choate,813,329092,TBR,0.4326128959655761,,-0.07,4.231346776850018,,3.50321591180349,3.450317435017102,87.5880878155048,,0.21390374,0.09090909,0.12299465,44.2,85,0,,,,0.601626016,0.604478110978574,0.3064516129032258,0.66901408,0.1,0,0.2455089820359281,1.2985085346947145,107.2510873606828,86.07522376915144,3.0736224635211156,0.26498423,,0.25496688999999995,,0.1080440133810043,0.0271476655116307,40,17,3,3,0,0,0
Iván Nova,1994,467100,NYY,0.4256209451705217,,0.38,4.499998978206322,,4.363556420073284,4.346701296500622,93.78169991629464,,0.14054054,0.09189189,0.04864865,42.0,10,7,,,,0.514492753,0.8571426625154899,0.291970802919708,0.70921986,0.095238095,0,0.2634730538922156,1.452380622595691,105.8224992410047,100.7390345219407,4.484293684822168,0.23145401,,0.16727272999999998,,-0.041930004954338,-0.3525841939859689,26,17,1,4,1,0,0
D.J. Carrasco,1666,425647,- - -,0.4132014662027359,,0.54,3.676595625318304,,3.74167219198252,4.003205899432231,91.6067123413086,,0.1969697,0.1030303,0.09393939,78.1,63,0,,,,0.475113122,0.574468066455985,0.2850678733031674,0.68,0.071428571,0,0.2336769759450171,1.3021276173002327,92.19641762080025,94.41970651267586,3.7482762663542695,0.29042904,,0.20220587999999995,,0.0840860158205032,-0.4555553312130943,65,34,5,5,0,0,0
Jeff Karstens,5879,444371,PIT,0.3937361314892769,,0.77,4.915761391873508,,4.814255654275269,4.261280094951248,90.11852920732125,,0.13714286,0.05142857,0.08571429,122.2,26,19,,,,0.420427553,1.540761033273786,0.3094059405940594,0.70539419,0.125,0,0.2937625754527163,1.4103262368061638,125.85129838587748,122.27241100302504,4.337030059557665,0.29193342,,0.15976331,,-1.3403519093990326,0.3781992340538931,72,27,1,21,10,0,0
Jordan Walden,3271,477229,LAA,0.3797725141048431,,0.43,2.3478261356317716,,2.2952337144227917,1.9252841848511648,99.27768302523474,,0.35384615,0.10769231,0.24615385,15.1,16,0,,,,0.6,0.5869565339079429,0.3529411764705882,0.86021505,0.166666666,1,0.2241379310344827,1.304347853128762,58.94135226942163,55.96404310295171,1.980728219696006,0.32075472,,0.29914529999999995,,0.5253999829292297,0.3216859567532236,23,7,0,1,0,0,0
Scott Olsen,4529,435179,WSN,0.3779926858842373,,-0.5,5.555555032277517,,4.44821266759517,4.230361949645076,90.03294820800038,,0.14845938,0.07563025,0.07282913,81.0,17,15,,,,0.464684014,1.1111110064555032,0.3132075471698113,0.62962963,0.108695652,0,0.2835365853658536,1.481481341940671,138.11333265730053,110.53434458700578,4.3533036792097874,0.28913738,,0.19934640999999997,,-0.741827942430973,-0.0920033103581708,53,27,2,10,6,0,0
Eric O'Flaherty,5746,447714,ATL,0.3729033172130584,,0.87,2.4545460929557,,3.327842491323315,3.5140862465701503,92.22837320963542,,0.19889503,0.09944751,0.09944751,44.0,56,0,,,,0.573770491,0.4090910154926166,0.282258064516129,0.78947368,0.071428571,0,0.228395061728395,1.2500003251163287,61.20653923947638,84.36942996081336,3.3644995235302417,0.26126126,,0.22442244,,0.7678321003913879,0.2996126913687797,36,18,1,2,0,0,0
Brian Burres,3425,434638,PIT,0.3727106153964996,,0.41,4.99159611861646,,4.930783409725857,5.072340684343718,89.23578730715981,,0.12430939,0.09392265,0.03038674,79.1,20,13,,,,0.423791821,1.0210082969897305,0.291044776119403,0.69055944,0.085714285,0,0.2701863354037267,1.5252099251328073,127.79278782413954,125.21462399263092,4.996574700836824,0.25987842,,0.16074449999999996,,-1.183907926082611,-0.0107276717094875,45,34,6,9,5,0,0
Ernesto Frieri,5178,457117,SDP,0.368680864572525,,0.69,1.7052638084012557,,2.9199476292258586,3.75721083577118,93.26346261160714,,0.3203125,0.1328125,0.1875,31.2,33,0,,,,0.246376811,0.5684212694670852,0.2352941176470588,0.86956522,0.046511627,0,0.1621621621621621,1.1052635795193324,45.98822444718844,75.89613861144666,3.116499432012439,0.28235294,,0.2967033,,0.2790219485759735,0.314954022201948,41,17,0,2,0,0,0
Brad Lidge,563,400058,PHI,0.3680978119373321,,1.06,2.9562045441901517,,3.866163638084089,3.886900120499092,92.16050967261904,,0.26943005,0.12435233,0.14507772,45.2,50,0,,,,0.371681415,0.9854015147300506,0.2432432432432432,0.82,0.092592592,27,0.1904761904761904,1.2262774405529515,73.37278208888594,96.54635442130152,3.3686298302658453,0.23741007,,0.26747719999999997,,1.8713799715042112,0.4077397634777515,52,24,1,5,0,0,0
Brandon League,3731,434181,SEA,0.3669477105140686,,0.08,3.4177225091830414,,3.9132857063225703,3.5188649012149367,94.4135971069336,,0.17177914,0.08282209,0.08895706,79.0,70,0,,,,0.628205128,0.7974685854760429,0.2564102564102564,0.67285383,0.142857142,6,0.2255892255892256,1.189873762456318,88.15476131996245,97.09226795067072,3.194700176063368,0.3046729,,0.21951220000000005,,-0.0422839596867561,-0.5826166578893078,56,27,2,7,0,0,0
Marc Rzepczynski,6612,519240,TOR,0.3489816375076771,,0.2,4.947643667171132,,4.569988929097692,4.144933358622044,89.90789941641,,0.19860627,0.10452962,0.09407666,63.2,14,12,,,,0.510309278,1.1308899810676871,0.3422459893048128,0.73068894,0.126984126,0,0.2857142857142857,1.6020941398458906,118.49000499849282,108.6529650306328,4.0703646897100025,0.27440147,,0.22394678,,-0.5655199363827705,0.2299624781840333,57,30,5,8,3,0,0
Doug Slaten,3107,460657,WSN,0.3467020690441131,,0.31,3.098361430774484,,3.64341633826682,4.355444507719682,90.86469394720874,,0.20689655,0.1091954,0.09770115,40.2,49,0,,,,0.477876106,0.442623061539212,0.2831858407079646,0.7195572,0.044444444,0,0.2251655629139073,1.3032790145321242,77.02651139172978,90.6627126144172,3.798525470406186,0.26126126,,0.24528302000000002,,0.8996819853782654,0.7976932063185649,36,19,4,2,0,0,0
Philip Humber,8586,458950,KCR,0.3449089303612709,,0.48,4.1538455443975675,,3.308611623211025,4.174099629061816,91.52598013528964,,0.17021277,0.07446809,0.09574468,21.2,8,1,,,,0.457142857,0.4153845544397567,0.3043478260869565,0.6993007,0.038461538,0,0.2558139534883721,1.3384613420836606,99.7679882969779,80.04926090408517,3.869926337837744,0.2962963,,0.11875000000000002,,0.3234540373086929,-0.1689640051417688,16,7,1,1,0,0,0
Rafael Perez,4078,460370,CLE,0.3432834148406982,,1.07,3.2459030602452903,,3.766367317867232,4.16808037496649,90.87123493975903,,0.13235294,0.09191176,0.04044118,61.0,70,0,,,,0.554455445,0.4426231445789032,0.3317307692307692,0.79741379,0.057692307,0,0.291497975708502,1.590164630524208,80.96781500982797,91.65261449201296,4.076314028115269,0.30873786,,0.18864097000000002,,0.2877980172634125,0.4740881178830131,36,25,0,3,0,0,0
Jeanmar Gómez,9033,491646,CLE,0.3421868979930877,,-0.26,4.682080511890874,,4.725241124928319,4.566103926535306,91.56340225883152,,0.12830189,0.08301887,0.04528302,57.2,11,11,,,,0.468292682,1.0924854527745371,0.33,0.69954128,0.104477611,0,0.3029045643153527,1.6473986986282705,116.7927142960495,115.18900792395269,4.6903619993255,0.25786164,,0.13414634000000003,,-0.5588878989219666,0.4241559281975635,34,22,2,7,4,0,0
Boone Logan,5525,457429,NYY,0.3399649858474731,,0.95,2.925001115799376,,3.727842674255466,3.974082878884011,94.40114601480836,,0.22485207,0.1183432,0.10650888,40.0,51,0,,,,0.462962962,0.6750002574921636,0.2897196261682243,0.82677165,0.075,0,0.2297297297297297,1.3500005149843273,68.78466636452325,85.95274980763746,3.704692337835395,0.2866242,,0.2640264,,0.1299081742763519,-0.3584138874960574,38,20,1,3,0,0,0
Mark Hendrickson,1574,424805,BAL,0.3398740962147712,,-0.28,5.256638055419594,,4.086692154107849,3.9601761558661384,88.70595842302554,,0.16224189,0.05899705,0.10324484,75.1,52,1,,,,0.429133858,1.075221420426735,0.3492063492063492,0.67970205,0.102272727,0,0.3069620253164557,1.5530976072830618,123.47913721890951,94.19387479259773,3.728510641721253,0.24166667,,0.13926499000000003,,-0.8339439332485199,-0.7237088536704268,55,20,3,9,0,0,0
Manny Acosta,8725,407924,NYM,0.3356233537197113,,0.69,2.949580304695627,,3.632464363935125,3.5222550433408504,95.20587106036324,,0.26751592,0.11464968,0.15286624,39.2,41,0,,,,0.416666666,0.9075631706755776,0.2795698924731182,0.8254717,0.102564102,1,0.2158273381294964,1.2100842275674368,75.72747595612995,92.70793997336656,3.2147283673764857,0.22865854,,0.244,,-0.2828681170940399,-0.8844275030831231,42,18,0,4,0,0,0
Jensen Lewis,3384,460029,CLE,0.327951580286026,,0.76,2.972477480334008,,3.4081177018927167,4.529252671791339,89.966796875,,0.18954248,0.12418301,0.06535948,36.1,37,0,,,,0.303921568,0.2477064566945006,0.2596153846153846,0.76754386,0.022727272,0,0.208955223880597,1.293578162737948,74.14731810578962,82.85906538646277,4.370063626943266,0.23616236,,0.16044776000000005,,0.4977240264415741,0.282759625693362,29,19,0,1,0,0,0
Dan Runzler,4080,502130,SFG,0.3268429040908813,,0.41,3.030612480834064,,3.139066920862353,3.5635755998892726,94.89438984728508,,0.25694444,0.13888889,0.11805556,32.2,41,0,,,,0.518518518,0.2755102255303694,0.3294117647058823,0.781893,0.045454545,0,0.2357723577235772,1.500000116776456,78.78571876881662,81.49499317784455,3.5330717897933788,0.21299639,,0.20851063999999997,,-0.1267300248146057,-0.0191190030625613,37,20,1,1,0,0,0
Chris Capuano,1701,425626,MIL,0.3266025353223085,,0.79,3.954545340262172,,4.214206029823662,3.903266171308576,,,0.1942446,0.07553957,0.11870504,66.0,24,9,,,,0.431472081,1.2272726918055017,0.2901554404145077,0.77956989,0.11392405,0,0.25390625,1.3030302653737424,98.1348502982146,103.78245223506369,3.811875520505792,0.27777778,,0.21017699,,-0.0803000628948211,-0.1574150629409167,54,21,1,9,4,0,0
Burke Badenhop,9736,488674,FLA,0.3227219581604004,,0.38,3.990147483326016,,3.668975386792792,3.7732093671011406,89.1138583096591,,0.16725979,0.0747331,0.09252669,67.2,53,0,,,,0.566502463,0.665024580554336,0.2766990291262136,0.66666667,0.084745762,1,0.2403100775193798,1.226600893022442,97.77584320178856,93.26487157186268,3.4978368858802646,0.28409091,,0.17183771000000003,,0.3186840415000915,-0.8433875549056365,47,21,2,5,0,0,0
Dillon Gee,7396,518716,NYM,0.321818858385086,,0.91,2.1818181818181817,,4.19905454751217,5.002488631145521,90.13886610842542,,0.125,0.11029412,0.01470588,33.0,5,5,,,,0.47,0.5454545454545454,0.2254901960784313,0.80645161,0.046511627,0,0.2066115702479339,1.2121212121212122,56.01596391230761,107.056295433928,5.2519691954027605,0.24472574,,0.18840579999999996,,0.3710760176181793,-0.0349200102479349,17,15,0,2,5,0,0
Francisco Cordero,1243,150188,CIN,0.3181706964969635,,0.29,3.83945007876476,,3.917292085098079,4.367281260783706,95.02503925243111,,0.18670886,0.11392405,0.07278481,72.2,75,0,,,,0.433179723,0.6192661417362516,0.2943925233644859,0.74747475,0.0625,40,0.2446043165467626,1.4311928609015594,93.55684467320197,95.07249589915752,4.117316279183657,0.27259259,,0.19429589999999997,,0.0027120281010866,0.1843401183569141,59,36,2,5,0,0,0
David Herndon,9264,458589,PHI,0.3153922855854034,,0.09,4.299363475178856,,3.5555494790977,4.1788525711421745,93.36622488839286,,0.125,0.07327586,0.05172414,52.1,47,0,,,,0.569060773,0.3439490780143084,0.3571428571428571,0.70913462,0.041666666,0,0.3145539906103286,1.6050956974001065,106.7098892074914,88.84622322269966,3.860356811050692,0.34537246,,0.17171716999999997,,-0.5900640487670898,-0.9078807973160464,29,17,2,2,0,0,0
David Purcey,8360,453515,TOR,0.3081931471824646,,0.31,3.7058827687300258,,3.666077786415926,4.350879205762207,92.9938456632653,,0.22377622,0.1048951,0.11888112,34.0,33,0,,,,0.29032258,0.794117736156434,0.2473118279569892,0.67934783,0.058823529,1,0.203125,1.205882488237548,88.7513526295872,87.00856469762017,3.8408724376378456,0.27868852,,0.22333333,,0.3044560253620147,0.4031580861126527,32,15,0,3,0,0,0
Henry Alberto Rodriguez,6371,469159,OAK,0.3057679235935211,,-0.11,4.554217914033893,,3.1501315995386823,3.578750135320832,99.76510233274648,,0.27272727,0.10743802,0.16528926,27.2,29,0,,,,0.394366197,0.650602559147699,0.3194444444444444,0.63535912,0.064516129,0,0.2336448598130841,1.3734942915340311,113.02154214534592,76.98195754677761,3.078058254477792,0.30555556,,0.252,,-0.1128480210900306,-0.2793624639649733,33,13,1,2,0,0,0
Michael Kirkman,9877,457779,TEX,0.3030563592910766,,0.65,1.653062511414907,,2.9553933513804265,4.226480986760197,92.04023656952248,,0.23529412,0.14705882,0.08823529,16.1,14,0,,,,0.487804878,0.0,0.2142857142857142,0.84210526,0.0,0,0.1551724137931034,1.1632662117364156,37.241449335209275,67.63908783892732,4.020106205369472,0.24305556,,0.21359223000000005,,-0.0086920345202088,-0.5201667595394528,16,10,0,0,0,0,0
