Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Jordan Smith,9515,502136,CIN,-0.203933373093605,,-0.71,7.200004806521763,,5.025387620926795,4.645709005601076,92.05239572832662,,0.13829787,0.08510638,0.05319149,20.0,17,0,,,,0.422535211,1.350000901222831,0.4202898550724637,0.67934783,0.12,0,0.3764705882352941,2.000001335144934,186.0880526421013,127.27150250454828,4.287666742397012,0.34117647,,0.22839505999999998,,-0.3106240034103393,0.4674096507823603,13,8,1,3,0,0,0
Chris Jakubauskas,7831,499856,BAL,-0.2055933140218258,,-0.09,5.723503159374059,,4.891746011664706,4.338931635906254,91.36020174893466,,0.1570997,0.08761329,0.0694864,72.1,33,6,,,,0.430327868,1.368663798980753,0.3474576271186441,0.72080292,0.134146341,0,0.3110367892976589,1.6866361967237564,136.21357689870425,116.06038829686868,4.186937117562912,0.2529511,,0.12678571000000005,,-0.5738238953053951,-0.3044218478692218,52,29,3,11,0,0,0
Michael Crotta,9337,453273,PIT,-0.2086843103170395,,-0.61,9.28125470225006,,5.556637568213695,4.1791039760433355,93.46883544921874,,0.125,0.08928571,0.03571429,10.2,15,0,,,,0.59090909,1.6875008549545567,0.4285714285714285,0.63063063,0.222222222,0,0.392156862745098,2.3437511874368844,249.97727346966076,148.19207324250056,3.764493502319468,0.24468085,,0.22471909999999995,,-0.5953099727630615,0.1198143511771113,7,5,0,2,0,0,0
Chad Durbin,1442,239795,CLE,-0.2122307121753692,,-0.52,5.531707728815421,,4.854654714622939,4.26307914717877,90.62495017538264,,0.18553459,0.08176101,0.10377359,68.1,56,0,,,,0.401746724,1.580487922518692,0.3394495412844037,0.71283096,0.130434782,0,0.2975778546712803,1.6390245122416065,140.67847978404257,121.79390933683604,3.715446325414856,0.28769497,,0.18894831,,0.3019759058952331,2.0491957121508975,59,26,3,12,0,0,0
Brian Gordon,2374,430950,NYY,-0.2122403234243393,,0.07,5.22580805926417,,7.477000558488376,5.891125708276817,89.65369591346153,,0.08695652,0.06521739,0.02173913,10.1,2,2,,,,0.277777777,2.612904029632085,0.2647058823529412,0.859375,0.166666666,0,0.2926829268292683,1.451613349795603,124.593569317051,177.16875380265182,5.610974806190213,0.23943662,,0.12328766999999996,,-0.1996759921312332,-0.0868399127403208,4,3,2,3,0,0,0
Scott Kazmir,4897,431148,LAA,-0.2147471606731414,,-0.28,26.999946570502154,,18.025356602727506,14.747889406257652,87.43221958705357,,0.0,0.14285714,-0.14285714,1.2,1,1,,,,0.3,5.399989314100431,0.4444444444444444,0.52631579,0.166666666,0,0.5,4.199991688744779,689.9214599238295,452.1957660684225,8.059560464917961,0.09677419,,0.07999999999999996,,-0.3175080120563507,0.1973154863897653,0,2,2,1,0,0,0
Alex Burnett,4065,488751,MIN,-0.2160956412553787,,-0.24,5.506582125899388,,4.466176591124711,4.877945065838148,94.06558680007886,,0.14666667,0.09333333,0.05333333,50.2,66,0,,,,0.4625,0.7105267259225017,0.2893081761006289,0.64032698,0.068965517,0,0.2551020408163265,1.401316598347156,133.93792862479924,111.64951474745526,4.253410418986299,0.26666667,,0.11959288000000001,,-1.1644039154052734,-1.1157046449529064,33,21,8,4,0,0,0
Logan Ondrusek,3677,446185,CIN,-0.2182629853487014,,0.48,3.228260735708289,,4.427560140685461,4.487180657503502,94.07828663793104,,0.15298507,0.10447761,0.04850746,61.1,66,0,,,,0.486772486,0.8804347461022607,0.256544502617801,0.78328982,0.092307692,0,0.2310924369747899,1.3532608134534747,83.4361600959991,112.0358728900696,4.2657097526745025,0.27708333,,0.18818380999999995,,-0.1190480515360832,-0.1505587098705915,41,28,2,6,0,0,0
Matt Reynolds,8887,519186,COL,-0.2206275016069412,,0.55,4.085529904454549,,4.683282478893851,3.6299597630354095,89.89930661674816,,0.23696682,0.08530806,0.15165877,50.2,73,0,,,,0.364963503,1.7763173497628473,0.2857142857142857,0.80769231,0.163934426,0,0.2487046632124352,1.3026327231594217,93.11214786858312,114.33515997573724,3.190623594556945,0.29198966,,0.28648649000000004,,0.2663360238075256,0.620985763555634,50,18,0,10,0,0,0
Julio Teheran,6797,527054,ATL,-0.2218334153294563,,-0.02,5.033897491406992,,5.872843452638341,5.208977964647071,93.65117444490132,,0.11494253,0.09195402,0.02298851,19.2,5,3,,,,0.298507462,1.8305081786934516,0.2615384615384615,0.76923077,0.129032258,0,0.2658227848101265,1.4745760328363915,133.5763966752156,156.448046888253,5.271046520344322,0.2,,0.14765101000000003,,-0.1242679953575134,0.1891317228904376,10,8,0,4,0,0,0
Chad Reineke,7641,448656,CIN,-0.2229240899905562,,-0.2,6.75000357069264,,9.1753895390796,7.159774438601426,87.68542028356481,,0.1,0.2,-0.1,6.2,2,1,,,,0.4,2.700001428277056,0.1666666666666666,0.65217391,0.2,0,0.217391304347826,1.6500008728359787,174.4575251754906,233.0342755688242,7.080265482251205,0.21875,,0.19999999999999996,,-0.2963839918375015,-0.1206433634398683,3,6,1,2,0,0,0
Charlie Furbush,1370,518703,- - -,-0.2287202700972557,,-0.89,5.484374591382251,,5.158198626874958,4.251762291593402,91.50515543619792,,0.18010753,0.08064516,0.09946237,85.1,28,12,,,,0.416666666,1.6874998742714618,0.3201581027667984,0.66907776,0.153846153,0,0.2886904761904761,1.4882811391144142,140.41846820627524,129.8681284855831,4.006606796089815,0.22256098,,0.20926518000000005,,-1.773010057862848,-0.7141403842105847,67,30,6,16,2,0,0
Randy Wells,4535,448694,CHC,-0.2329282611608505,,0.35,4.9876849165173205,,5.1091302064602075,4.4499797200255085,88.71335625,,0.1406518,0.0806175,0.06003431,135.1,23,23,,,,0.424036281,1.5295567077319785,0.275058275058275,0.72243346,0.13772455,0,0.2640449438202247,1.3891626137855648,125.9678146421991,131.56104647251365,4.598106264430991,0.26879862,,0.18978101999999997,,-2.2596940994262695,-1.1509051627398943,82,47,2,23,9,2,1
Everett Teaford,3732,501870,KCR,-0.2364496998488903,,0.73,3.2727276983340476,,5.139022924289266,3.945989808478056,92.44689162234044,,0.16,0.08,0.08,44.0,26,3,,,,0.446153846,1.6363638491670238,0.2258064516129032,0.85427136,0.195121951,1,0.225,1.1363637841437666,78.72283652498288,127.69350373880532,3.9973751297699422,0.2962963,,0.17880795000000005,,0.5917799919843674,0.7090747218932439,28,14,1,8,1,0,0
Jonathan Broxton,4759,455009,LAD,-0.2383258640766143,,-0.54,5.684212523484866,,5.630650359045758,4.668978738180445,95.186759996118,,0.16129032,0.14516129,0.01612903,12.2,14,0,,,,0.418604651,1.4210531308712164,0.3170731707317073,0.66037736,0.181818181,7,0.2830188679245283,1.8947375078282889,155.92128751860562,148.4785668254002,4.739576957003152,0.30769231,,0.20535714000000005,,-0.6450200080871582,-0.187387325281628,10,9,0,2,0,0,0
Brayan Villarreal,5180,500903,DET,-0.2390379756689071,,-0.35,6.750000402331376,,5.5878864385187725,4.485159765207677,95.6262710813492,,0.18421053,0.13157895,0.05263158,16.0,16,0,,,,0.42,1.687500100582844,0.3673469387755102,0.70895522,0.176470588,0,0.3181818181818182,1.937500115484006,161.73658630735056,137.1068410857757,4.341219571863117,0.31578947,,0.17482516999999997,,-0.0451540499925613,0.2594840073524972,14,10,0,3,0,0,0
Michael Kirkman,9877,457779,TEX,-0.2402512282133102,,-0.45,6.585367538615969,,5.513191800370116,4.743764988910355,94.23554284793816,,0.17213115,0.09836066,0.07377049,27.1,15,0,,,,0.352941176,1.6463418846539923,0.2592592592592592,0.55882353,0.142857142,0,0.2429906542056074,1.3902442581522605,152.14350981677913,131.349414960074,4.139354541373286,0.28151261,,0.13488372000000004,,0.0769900381565094,0.2911950938887177,21,12,3,5,0,0,0
Eric Stults,8011,445590,COL,-0.2407650500535965,,-0.1,6.000005245213326,,7.442056813508336,5.516548308702887,91.02515857054456,,0.13207547,0.0754717,0.05660377,12.0,6,0,,,,0.275,3.000002622606663,0.1891891891891892,0.76923077,0.173913043,0,0.2291666666666666,1.2500010927527765,136.74440982440072,182.14116053091004,4.872029479663596,0.26506024,,0.18947367999999998,,-0.0538059845566749,-0.1668184407866361,7,4,1,4,0,0,0
Jesse Chavez,5448,445926,KCR,-0.2413892596960067,,-0.31,10.565213010533784,,7.981905969735981,4.041968626034844,93.37660845588236,,0.20512821,0.12820513,0.07692308,7.2,4,0,,,,0.538461538,3.521737670177928,0.391304347826087,0.625,0.428571428,0,0.3529411764705882,2.2173903849268437,254.1377142691262,197.84161693809423,3.808020047434145,0.14925373,,0.25352113,,-0.2409700006246566,-1.025059290445642,8,5,0,3,0,0,0
Josh Judy,1975,518865,CLE,-0.2421375215053558,,-0.15,7.071427608023016,,7.0253857408251825,5.733882158475826,91.53789569805195,,0.15151515,0.06060606,0.09090909,14.0,12,0,,,,0.195652173,2.5714282210992785,0.3181818181818182,0.73529412,0.148148148,0,0.3103448275862069,1.571428357338448,179.83554709833086,175.85254550183802,4.60811158586942,0.275,,0.20512821000000003,,-0.0438779927790164,-0.0915202499062793,10,4,4,4,0,0,0
Adam Russell,7334,452240,TBR,-0.2510401308536529,,0.21,3.0306128347382906,,5.137631594841881,5.495418990455395,95.17386463200934,,0.08843537,0.13605442,-0.04761905,32.2,36,0,,,,0.532110091,0.551020515406962,0.2660550458715596,0.80078125,0.066666666,0,0.25,1.5612247936530588,78.06156026734813,129.35462909246104,5.348412749639514,0.25830258,,0.13584905999999997,,-0.864913821220398,-1.5829840788377745,13,20,3,2,0,0,0
Brian Bruney,1929,430663,CHW,-0.2518320977687835,,-0.28,6.8644083330464225,,5.8728445572677845,4.761836277998906,94.36447926347584,,0.17204301,0.12903226,0.04301075,19.2,23,0,,,,0.360655737,1.8305088888123795,0.360655737704918,0.70987654,0.166666666,0,0.3209876543209876,1.932203827079734,162.16718348936456,138.01570356965237,4.532945328057054,0.21463415,,0.15028902,,0.0548279844224453,0.8818563745735436,16,12,0,4,0,0,0
Jason Isringhausen,1158,116414,NYM,-0.2545910477638244,,0.09,4.050000551768787,,4.418243618400755,4.362003009965314,91.0719338199807,,0.22,0.12,0.1,46.2,53,0,,,,0.390625,1.157143014791082,0.24,0.72243346,0.1,7,0.2057142857142857,1.28571446087898,109.57252678111674,117.06784815829958,3.832005444216061,0.27980535,,0.18361581999999999,,0.2776598036289215,-0.2213939712362724,44,24,1,6,0,0,0
Lance Cormier,4346,433578,LAD,-0.26090869307518,,-0.52,9.878051307923954,,6.9034360585223755,4.293533808056849,89.10005018446181,,0.1,0.07142857,0.02857143,13.2,9,0,,,,0.637931034,2.6341470154463877,0.3333333333333333,0.46728972,0.307692307,0,0.3384615384615385,1.9756102615847908,270.9607481674678,182.22981985248825,3.6442748670985794,0.224,,0.11206897000000005,,-0.5629799962043762,-1.2516040504954191,7,5,0,4,0,0,0
Xavier Cedeño,36,458584,HOU,-0.2619649767875671,,-0.39,27.000010299686547,,18.625392236711864,5.286650307303056,89.73860386439732,,0.0,0.0,0.0,1.2,3,0,,,,0.272727272,10.800004119874618,0.5555555555555556,0.47619048,0.666666666,0,0.6363636363636364,4.2000016021734625,713.2519046663265,480.3625751182576,5.4649536442160604,0.13333333,,0.05555555999999995,,0.0162920001894235,0.0187400117574404,0,0,0,2,0,0,0
Jeff Locke,2929,502046,PIT,-0.2631047964096069,,-0.24,6.479998764038322,,6.745385576248305,6.063645356152712,90.66471354166669,,0.06410256,0.12820513,-0.06410256,16.2,4,4,,,,0.344827586,1.6199996910095804,0.3050847457627119,0.71942446,0.136363636,0,0.3134328358208955,1.859999645233222,174.52946558274812,180.07546850565404,6.394190410951486,0.16923077,,0.14782609000000002,,-0.6137740612030029,-0.0527605114034408,5,10,1,3,0,0,0
Kyle Drabek,4359,475138,TOR,-0.2792406231164932,,-0.39,6.063559518056304,,5.516911790056568,5.125949839242973,94.48289018935874,,0.13972603,0.15068493,-0.0109589,78.2,18,14,,,,0.446640316,1.1440678335955292,0.3104838709677419,0.68992248,0.126582278,0,0.2815533980582524,1.8050848041173904,145.435699750056,133.57065059689734,5.478202229515973,0.23509174,,0.20869565,,-1.178180143237114,0.5355553055138813,51,55,1,10,6,0,0
Blaine Boyer,2237,430641,NYM,-0.2800152897834778,,-0.44,10.80000102996836,,7.525386714935344,4.9444566448338385,94.79820033482144,,0.03030303,0.03030303,0.0,6.2,5,0,,,,0.551724137,2.70000025749209,0.3928571428571428,0.57377049,0.285714285,1,0.4193548387096774,2.1000002002716256,292.1933928071858,199.98562955329635,4.372166687833142,0.4137931,,0.15873015999999995,,-0.6028640270233154,-0.2196148089011882,1,1,1,2,0,0,0
Trever Miller,1672,119125,- - -,-0.2839869502931833,,0.32,3.796877496499114,,5.087887641904836,5.930185345782094,87.9579287442294,,0.11881188,0.11881188,0.0,21.1,48,0,,,,0.38028169,0.843750554777581,0.3150684931506849,0.82872928,0.057142857,1,0.2873563218390804,1.7343761403761386,100.09421269826989,132.5609446215087,5.199189109881329,0.23350254,,0.17469880000000004,,-1.0269000232219696,-0.5671100543202654,12,12,2,2,0,0,0
Brett Tomko,1056,123387,TEX,-0.2858505249023437,,0.14,4.584904835376229,,6.0819895093660135,4.702989427192591,91.92798713235294,,0.18918919,0.13513514,0.05405405,17.2,8,0,,,,0.3125,2.037735482389435,0.2391304347826087,0.82474227,0.181818181,0,0.234375,1.4150940849926634,105.92628425666685,144.81287508395204,4.494479209894237,0.25503356,,0.18803419,,-0.1169620677828788,-0.1625526223324436,14,10,0,4,0,0,0
Daniel McCutchen,263,445216,PIT,-0.2860746085643768,,0.52,3.720473893718588,,4.300977335056805,4.78413127494179,92.16374190064796,,0.12912088,0.09065934,0.03846154,84.2,73,0,,,,0.41025641,0.7440947787437175,0.293040293040293,0.7530648,0.066666666,0,0.2660550458715596,1.4173233880832716,100.2056241104294,114.5140260370586,4.53294402988935,0.2875,,0.15294118,,1.005199909210205,1.265925902884143,47,33,4,7,0,0,0
Jeff Fulchino,3532,445246,- - -,-0.2863134555518627,,-0.43,5.711540451769986,,4.900386939140694,4.293723435470111,94.48198560365758,,0.2037037,0.13580247,0.06790123,34.2,39,0,,,,0.38095238,1.2980773754022696,0.3137254901960784,0.71153846,0.142857142,0,0.2642857142857143,1.7019236699718645,152.43964894387008,126.27084413412666,4.188090558753371,0.28658537,,0.24723247000000004,,-1.2979680560529232,-0.4464576251338656,33,22,0,5,0,0,0
Jeremy Accardo,6428,435618,BAL,-0.2986554205417633,,-0.26,5.734514823039859,,5.04308594574033,4.985020413036195,92.534710881829,,0.13772455,0.10778443,0.02994012,37.2,31,0,,,,0.373983739,1.194690588133304,0.3166666666666666,0.69090909,0.1,0,0.2905405405405405,1.6194694639140343,136.47564333839293,119.6248154508498,4.69615305107722,0.27433628,,0.17628204999999997,,-0.6662780046463013,-0.1267673772994507,23,18,1,5,0,0,0
Enerio Del Rosario,4204,491688,HOU,-0.2988341450691223,,-0.35,4.58490764038128,,4.515952967222688,4.5623018786880065,90.77605298913043,,0.124,0.124,0.0,53.0,54,0,,,,0.613259668,0.5094341822645867,0.3076923076923077,0.70945946,0.09090909,0,0.2731481481481481,1.6981139408819554,121.11825406448476,115.855053502493,4.2596310842160605,0.31097561,,0.125,,-0.0873519778251648,0.3290606040486848,31,31,3,3,0,0,0
Chance Ruffin,11745,592704,- - -,-0.3021990433335304,,0.049999999999999996,4.075471184779144,,5.459348243358294,4.3647836683915395,93.86078908183786,,0.23076923,0.11538462,0.11538462,17.2,15,0,,,,0.32,2.037735592389572,0.2978723404255319,0.88785047,0.153846153,0,0.2608695652173913,1.528301694292179,104.3457939369654,137.64724206764126,3.753501971878507,0.20114943,,0.20588235,,0.0754060000181198,0.426904142261888,18,9,0,4,0,0,0
Tony Watson,3132,453265,PIT,-0.3024251461029053,,0.35,3.951219512195122,,4.659532627245275,4.197193446610032,91.94178216527196,,0.21264368,0.11494253,0.09770115,41.0,43,0,,,,0.324074074,1.3170731707317074,0.2545454545454545,0.79399142,0.127659574,0,0.2222222222222222,1.3170731707317074,106.42042614122067,124.13083298628015,3.8782193911713407,0.26353791,,0.19453925000000005,,0.478983998298645,0.6854769503701927,37,20,1,6,0,0,0
Andy Oliver,10257,501989,DET,-0.3085283935070038,,-0.06,6.517239236095285,,9.128832554506015,7.693503324124883,94.38315515350877,,0.10204082,0.16326531,-0.06122449,9.2,2,2,,,,0.264705882,2.793102529755122,0.2580645161290322,0.83333333,0.15,0,0.282051282051282,1.9655165950128637,156.15940198022955,223.43298412202265,6.823437863588859,0.19148936,,0.13636364,,-0.2305600047111511,0.110531890261003,5,8,2,3,1,0,0
Mark Worrell,8045,450312,BAL,-0.309597909450531,,-0.8,36.00001931191527,,16.02539325952904,5.53790225461982,,,0.21428571,0.14285714,0.07142857,2.0,4,0,,,,0.125,9.000004827978817,0.5714285714285714,0.0,0.5,0,0.5,4.000002145768363,856.7639891780354,378.28512637098663,4.529744451553531,0.27272727,,0.26315789,,-0.4938940107822418,-0.1317080330435335,3,2,0,2,0,0,0
Erik Hamren,9133,543271,SDP,-0.310058444738388,,-0.13,4.378378491231003,,6.187548529448696,5.505462215689735,,,0.18181818,0.16363636,0.01818182,12.1,14,0,,,,0.28125,1.459459497077001,0.25,0.76923077,0.142857142,0,0.2272727272727272,1.5405405802479455,124.4290273554204,166.99462390087808,5.014336123043563,0.21666667,,0.13793102999999995,,-0.0012539786985144,0.4050131261575999,10,9,2,2,0,0,0
Robinson Tejeda,2575,434565,KCR,-0.3118577003479004,,-0.16,6.136363902367847,,7.252659196301933,6.448129657084005,91.05136074862638,,0.05714286,0.08571429,-0.02857143,7.1,9,0,,,,0.178571428,2.454545560947139,0.3571428571428571,0.81967213,0.125,0,0.375,2.045454634122616,147.60530568730584,179.847459459474,6.508396902439508,0.35294118,,0.10447761,,-0.2026120126247406,0.2087487885053153,2,3,0,2,0,0,0
Edinson Volquez,3990,450172,CIN,-0.3132078349590301,,-1.37,5.714723658896433,,5.289189860803636,4.0797635913406065,94.6669975239071,,0.21267894,0.13292434,0.0797546,108.2,20,20,,,,0.524429967,1.573619558246844,0.2929292929292929,0.69407008,0.206521739,0,0.2523809523809524,1.573619558246844,147.70015099274875,133.99450094652508,4.243429514832331,0.29303675,,0.25855962,,-2.2639858722686768,0.1520614695586331,104,65,4,19,6,0,0
Tim Wood,3775,445971,PIT,-0.3132528364658355,,-0.07,5.625000670552334,,7.1503867775202385,7.252740591672576,95.58819221047794,,0.05263158,0.21052632,-0.15789474,8.0,13,0,,,,0.392857142,1.1250001341104667,0.2592592592592592,0.75342466,0.09090909,0,0.2666666666666666,2.0000002384186075,151.5013191641857,190.93800059397628,7.569551981700028,0.18867925,,0.11111110999999996,,-0.6599979996681213,-0.4959601917687268,2,8,0,1,0,0,0
Hung-Chih Kuo,7016,425539,LAD,-0.3137198090553283,,-1.59,9.000003178915511,,5.062424042326524,4.3927551903747295,93.23106971153848,,0.28346457,0.18110236,0.1023622,27.0,40,0,,,,0.409836065,1.3333338042837797,0.3225806451612903,0.46082949,0.148148148,0,0.2352941176470588,1.740741355592712,246.87537236340393,133.4105548261081,3.990336749858334,0.28571429,,0.24434389,,-0.7728880643844604,-0.1299208733997741,36,23,2,4,0,0,0
Esmil Rogers,6317,469134,COL,-0.3217058423906564,,-1.44,7.048192609116138,,5.61574767203822,4.921403998120315,94.83761228109904,,0.15594059,0.11633663,0.03960396,83.0,18,13,,,,0.423487544,1.5180722542711682,0.3503649635036496,0.68340307,0.141414141,0,0.3133903133903133,1.8915662215918525,160.63334935101747,137.25357508882465,4.79735266787457,0.25770308,,0.15935672999999995,,-1.2702379673719406,1.3101107834383188,63,47,6,14,3,0,0
Garrett Richards,9784,572070,LAA,-0.3261991608887911,,-0.24,5.7857150739554095,,6.9539582495787435,4.406196833661358,95.24697618599396,,0.14516129,0.11290323,0.03225807,14.0,7,3,,,,0.434782608,2.57142892175796,0.2857142857142857,0.68965517,0.307692307,0,0.2909090909090909,1.6428573666786963,147.84062553988915,175.0050135103027,4.7251023915368595,0.25438596,,0.19491524999999998,,-0.4764999896287918,-0.0869905715780851,9,7,0,4,0,0,0
Danys Baez,367,276056,PHI,-0.3432798981666565,,-0.77,6.250000662273901,,5.164275401315596,4.649873138164743,92.909479647806,,0.11042945,0.0797546,0.03067485,36.0,29,0,,,,0.527131782,1.2500001324547805,0.3064516129032258,0.59615385,0.135135135,0,0.2925170068027211,1.555555720388171,162.50584607458794,132.64086604855984,4.239983273437007,0.25090909,,0.132,,-0.1906839907169342,0.3887519594606417,18,13,3,5,0,0,0
Josh Rupe,7206,434666,BAL,-0.3505339920520782,,0.0,5.651161788024585,,8.257943496915736,4.950102387107166,92.51695251464844,,0.10606061,0.09090909,0.01515152,14.1,9,0,,,,0.62745098,3.139534326680325,0.2391304347826087,0.88235294,0.357142857,0,0.2758620689655172,1.53488344859927,134.4919255472709,195.34260680303035,4.1472585019741635,0.2781457,,0.16806723,,-0.1138599887490272,-0.2225663366863538,7,6,2,5,0,0,0
