fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,0.38,3.857144741674024,,4.924697252435726,,,0.14776632,0.10652921,0.04123711,67.2,62,0,,,,,1.3300499109220774,0.3009708737864077,0.78888889,,1,0.277992277992278,1.5221682313885998,96.18213944593693,123.71914248258727,,,,0.5838899612426758,0.1747264161241167,43,31,1,10,0,0,0
,-2.01,7.071429534834389,,5.736683497785765,,,0.09669211,0.0610687,0.03562341,84.0,22,14,,,,,1.9285716913184696,0.3527508090614886,0.67026194,,0,0.347945205479452,1.7976192925252406,176.0077042559357,141.09722671803934,,,,-2.016701892018318,0.5914185858106737,38,24,4,18,3,0,0
,-0.47,5.196227499696246,,5.504787881042606,,,0.11764706,0.09625668,0.02139037,88.1,54,4,,,,,1.6301890195125477,0.2210144927536232,0.66954644,,1,0.2291666666666666,1.279245550034152,125.65147789436293,131.79810938530127,,,,-0.2380140125751495,0.0200682829129685,44,36,2,16,0,0,0
,-0.29,5.250000556310077,,6.577953340977841,,,0.09146341,0.11585366,-0.02439024,36.0,28,0,,,,,2.0000002119276483,0.2644628099173554,0.75819672,,1,0.2777777777777778,1.6388890625518229,139.26836343401422,169.5800250883051,,,,-0.7811520099639893,-0.8283275563012176,15,19,1,8,0,0,0
,-0.05,4.422413211373532,,5.041075264457895,,,0.13253012,0.10542169,0.02710843,77.1,56,0,,,,,1.2801722453976012,0.2468619246861924,0.71274298,,6,0.238095238095238,1.357758442088365,103.51255970706896,124.9690988871875,,,,0.765451967716217,0.3590598826005118,44,35,3,11,0,0,0
,-1.16,4.9736843665551,,5.273493958076779,,,0.08590308,0.09911894,-0.01321586,101.1,40,6,,,,,1.243421091638775,0.288135593220339,0.65550907,,1,0.285012285012285,1.5888158393162124,121.84071082354816,129.61324907315887,,,,-0.8992960248142481,-0.2161384584167514,39,45,2,14,3,0,0
,-0.14,3.996389946732916,,5.151759636820836,,,0.12713936,0.11246944,0.01466993,92.1,43,8,,,,,1.2671480318909247,0.2813559322033898,0.75709779,,0,0.2666666666666666,1.5379061583633444,110.05201960486716,140.33338240512117,,,,-0.2791979312896728,1.337476558213286,52,46,3,13,2,0,0
,0.2,4.2120014139409045,,4.967731433319329,,,0.17119565,0.12771739,0.04347826,83.1,58,0,,,,,1.1880003988038448,0.2614107883817427,0.77956989,,2,0.2349206349206349,1.4520004874269214,117.0488620305431,135.18210015185718,,,,-0.5557480305433273,0.2332172199900154,63,47,6,11,0,0,0
,-0.97,6.000002080744685,,6.067853050389952,,,0.10596026,0.12582781,-0.01986755,33.0,35,0,,,,,1.6363642038394597,0.3027522935779816,0.7312253,,17,0.2977099236641221,1.7575763670868267,155.12864297952643,158.7008337799936,,,,-2.8256518840789795,-0.367599017453895,16,19,1,6,0,0,0
,-0.88,5.352422682622553,,5.6178451457374665,,,0.11111111,0.0960961,0.01501502,75.2,48,1,,,,,1.5462554416465153,0.2612244897959184,0.69214876,,0,0.2610169491525423,1.4405285738416254,139.8877691692551,145.7503103379652,,,,-1.929738074541092,-1.5845874465036225,37,32,6,13,0,0,0
,0.05,3.4880391688104724,,5.181090170208366,,,0.15210356,0.12297735,0.02912621,69.2,67,0,,,,,1.2918663588186934,0.2523809523809524,0.8021978,,30,0.2359550561797752,1.4497611360076448,87.26703360749643,128.52132340915574,,,,0.0012540416792035,0.6394087357798175,47,38,4,10,0,0,0
,-1.51,6.842468256350886,,6.71874583602831,,,0.10043668,0.10043668,0.0,48.2,44,0,,,,,2.2191788939516384,0.2857142857142857,0.69364162,,0,0.2955665024630542,1.7054800759072777,175.20806593649462,168.557383463628,,,,-2.3488521575927734,-0.6987500271010747,23,23,3,12,0,0,0
